Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Average_Annual_Percent_Growth
2,Hospital Care (Millions of Dollars),State,2,Mideast,Pennsylvania,15728,17231,17937,18043,18751,18297,18848,18887,19499,20517,21910,23189,24812,26758,29204,31307,33161,34176,34949,37310,39045,39856,41206,41916,43492,45241,46362,49965,50913,53682,4.3
2,Hospital Care (Millions of Dollars),State,1,New England,Rhode Island,1171,1228,1276,1324,1420,1436,1553,1547,1599,1715,1868,2054,2228,2427,2537,2710,2847,3054,3236,3363,3499,3582,3664,3817,3938,4046,4002,4016,4247,4505,4.8
2,Hospital Care (Millions of Dollars),State,5,Southeast,South Carolina,3750,4087,4385,4713,4853,4932,5436,5601,5908,6239,6720,7300,7814,8303,8821,9446,10128,10913,11590,12112,12374,12608,12930,13476,14022,14836,15304,15388,16479,17832,5.5
2,Hospital Care (Millions of Dollars),State,4,Plains,South Dakota,781,822,848,912,992,1050,1100,1122,1203,1260,1384,1515,1637,1753,2014,2211,2321,2521,2765,3025,3243,3423,3632,3894,4193,4517,4859,5315,5739,6241,7.4
2,Hospital Care (Millions of Dollars),State,5,Southeast,Tennessee,5476,6102,6476,6613,6620,7031,7271,7341,7719,8275,8794,9325,9993,10713,11577,12409,13155,13138,13629,14263,14551,15681,16331,16817,17783,18791,20539,20317,21082,22816,5
2,Hospital Care (Millions of Dollars),State,6,Southwest,Texas,17080,19065,20490,20900,21613,22718,23579,24860,26163,27654,30963,34516,36526,38765,42174,45015,47669,50905,54957,57768,59594,63839,65811,68629,73073,75141,77049,78882,84313,90130,5.9
2,Hospital Care (Millions of Dollars),State,7,Rocky Mountains,Utah,1365,1505,1608,1671,1780,1942,2131,2091,2063,2338,2560,2819,3091,3476,3815,4030,4335,4718,5000,5187,5427,5680,5784,6215,6492,7003,7571,8217,8627,9014,6.7
2,Hospital Care (Millions of Dollars),State,1,New England,Vermont,527,569,604,649,713,716,758,792,891,957,1014,1119,1332,1430,1594,1795,1914,2014,2192,2310,2418,2540,2675,2728,2836,2916,3104,3211,3356,3514,6.8
2,Hospital Care (Millions of Dollars),State,5,Southeast,Virginia,6258,6586,6936,7131,7519,7902,8285,8560,9094,9490,10259,10991,12126,13259,14460,15321,16410,17173,18539,19216,19842,21177,21800,22658,23408,24128,24541,25461,27809,29230,5.5
2,Hospital Care (Millions of Dollars),State,8,Far West,Washington,4468,4964,5145,5446,5650,5866,6051,6252,7138,7368,8105,9031,10021,10723,11618,12450,13869,15172,16676,17306,17808,19285,19620,20185,21807,22217,23064,23941,25356,26523,6.3
2,Hospital Care (Millions of Dollars),State,5,Southeast,West Virginia,2102,2299,2433,2539,2665,2797,2941,3066,3170,3298,3588,3796,4095,4420,4789,5034,5356,5503,5984,6163,6336,6882,7053,7315,7782,8336,8819,8980,9501,10216,5.6
2,Hospital Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,4875,5214,5504,5803,5948,6469,6799,7112,7645,8144,8909,9919,10774,11609,12365,13345,14062,14705,15646,16534,16991,17319,17401,18492,19316,19778,20497,20748,22544,23185,5.5
2,Hospital Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,466,474,510,544,593,630,659,689,749,807,862,944,1012,1087,1207,1329,1468,1551,1671,1814,1897,2005,2109,2244,2402,2500,2680,2747,2827,3103,6.8
3,Physician & Clinical Services (Millions of Dollars),United States,0,United States,,176566,191258,202744,212743,222248,230807,241636,256483,269516,288191,312697,337691,364323,384594,409792,433010,457329,481475,497481,512353,535776,557122,567936,597662,636433,675348,709410,736876,767881,809460,5.4
3,Physician & Clinical Services (Millions of Dollars),Region,1,New England,,9240,9932,10620,10944,11684,12068,12908,13897,14378,15496,16992,18398,19332,20422,21425,22888,24443,25853,27013,27653,28894,30053,30360,31307,33096,34876,36473,37803,39399,41072,5.3
3,Physician & Clinical Services (Millions of Dollars),Region,2,Mideast,,31318,34174,35947,38197,39896,40675,42188,43696,46587,49794,53989,57651,61676,64266,67811,71871,76686,80782,83794,85708,89796,93405,95670,99768,105187,111061,116336,120537,126281,131589,5.1
3,Physician & Clinical Services (Millions of Dollars),Region,3,Great Lakes,,27525,29508,31298,32751,33885,34993,35792,37902,40243,43292,47426,51368,54703,57019,60352,63964,67124,70385,72734,74976,78097,81569,82998,87188,92466,98282,103223,106151,108689,113380,5
3,Physician & Clinical Services (Millions of Dollars),Region,4,Plains,,10571,11651,12451,13388,13865,14575,15058,16896,17389,19134,20378,21915,23475,24242,24803,26057,27919,29098,29845,31011,32381,33472,33868,35028,37670,39731,41441,42918,44726,47100,5.3
3,Physician & Clinical Services (Millions of Dollars),Region,5,Southeast,,41474,44539,47910,50257,52594,54895,58570,61334,65170,71242,77989,83739,91315,97698,102349,108783,113344,120077,124222,126898,133217,139771,143173,152102,161841,171692,181414,188106,196477,208097,5.7
3,Physician & Clinical Services (Millions of Dollars),Region,6,Southwest,,16647,18034,18939,20124,21308,22384,24213,25615,28269,29729,32574,36478,38200,40768,45892,47850,49390,52309,54828,56467,59709,62360,63302,66884,71536,76217,80269,83297,86870,92656,6.1
3,Physician & Clinical Services (Millions of Dollars),Region,7,Rocky Mountains,,4424,4825,5092,5392,5652,5967,6448,7261,7562,8397,8989,10006,11000,11545,12096,13166,13703,14336,14778,15094,15659,16066,16410,17344,18709,20118,21258,22395,23143,24841,6.1
3,Physician & Clinical Services (Millions of Dollars),Region,8,Far West,,35365,38595,40487,41691,43365,45250,46460,49881,49918,51108,54360,58136,64621,68633,75064,78432,84719,88635,90266,94547,98022,100424,102155,108041,115927,123371,128996,135668,142297,150725,5.1
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Alabama,2916,2963,3245,3498,3520,3603,3922,4177,4251,4542,4844,5287,6352,6414,6543,6676,6839,7158,7357,7468,7700,7986,8091,8588,9171,9699,10043,10239,10663,11456,4.8
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Alaska,410,424,453,550,495,546,581,645,687,748,879,1052,1136,1245,1372,1427,1519,1592,1720,1852,2039,2239,2317,2421,2609,2759,2877,3092,3263,3632,7.8
3,Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Arizona,2904,3049,3339,3469,3469,3665,3857,4112,4448,4585,5092,5879,6196,6754,7373,7914,8533,9249,9688,10015,10676,11063,11334,11920,12531,13299,14105,14981,15746,17001,6.3
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Arkansas,1496,1522,1661,1734,1805,1795,1951,1973,2160,2349,2502,2727,2968,3200,3541,3739,3962,4089,4112,4078,4250,4369,4400,4817,4952,5387,5628,5769,6039,6465,5.2
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,California,27700,30214,31734,32378,33417,34800,35500,37283,36957,37285,39034,41334,45961,48670,53453,55404,60560,63242,63747,67348,69583,71133,72312,76131,82436,87592,91342,96052,100778,106894,4.8
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,2290,2538,2620,2833,2958,3099,3315,3890,4053,4552,4817,5278,5896,6084,6222,6878,6936,7194,7345,7399,7716,7892,7970,8609,9479,10318,10909,11478,11774,12549,6
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Connecticut,2701,2812,2871,3053,3361,3388,3563,3777,3821,4107,4540,4831,5052,5421,5372,5749,6175,6540,6771,6919,7143,7501,7470,7743,8084,8448,8787,9224,9683,10132,4.7
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Delaware,507,543,573,627,647,673,735,757,897,951,1014,1150,1325,1376,1439,1509,1596,1732,1805,1848,1963,2022,2020,2162,2284,2409,2513,2528,2645,2834,6.1
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,District of Columbia,612,672,675,691,696,655,640,630,655,709,797,876,914,1008,1015,1071,1180,1267,1291,1323,1465,1549,1666,1755,1873,1965,2103,2249,2366,2387,4.8
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Florida,12276,13319,14049,14614,14744,15213,15983,16395,17533,19371,21373,23089,25417,27336,29279,31174,32872,35391,36442,36849,38929,40643,41480,43943,47410,50160,53090,55409,58105,61204,5.7
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Georgia,4589,5041,5395,5516,6164,6469,6882,7364,7747,7926,8584,9726,10030,11263,11408,12859,13191,13716,14059,14379,15271,16308,16911,18779,20281,21795,22885,23689,24706,26295,6.2
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Hawaii,848,898,977,1103,1234,1371,1370,1456,1404,1400,1375,1505,1618,1685,1773,1891,2139,2202,2277,2320,2447,2537,2560,2640,2801,2978,3179,3316,3520,3813,5.3
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,578,618,674,693,752,795,863,920,975,1048,1117,1244,1329,1429,1563,1684,1771,1888,1955,1993,2030,1999,2001,2049,2109,2177,2398,2521,2780,3101,6
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Illinois,7592,8206,8779,9262,9571,9979,10311,11167,11434,12412,13131,14599,15523,15992,16817,18010,19022,19840,20574,21384,22072,22925,23247,24049,25152,26265,27261,27868,28487,29898,4.8
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Indiana,3341,3653,4010,4124,4148,4324,4477,4941,5309,5601,6273,6624,7191,7635,8230,8854,9145,9515,9617,10005,10567,11273,11732,12283,13426,14535,15270,15704,16431,17381,5.9
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Iowa,1536,1688,1820,1919,1953,2030,2095,2378,2481,2633,2861,2955,3317,3362,3496,3641,3803,4048,4151,4261,4375,4524,4608,4893,5315,5611,5838,6033,6145,6454,5.1
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Kansas,1699,1829,1920,2047,2187,2270,2329,2543,2571,2915,3135,3355,3692,3856,4032,4133,4357,4571,4655,4736,4951,5002,4876,5059,5383,5467,5576,5659,5748,6439,4.7
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Kentucky,2158,2379,2520,2636,2928,3063,3232,3345,3777,4274,4437,4791,5174,5338,5429,5629,5748,5988,6189,6349,6742,7154,7528,8047,8187,8750,9330,9768,9997,10426,5.6
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Louisiana,2747,2973,3095,3178,3210,3296,3511,3806,4195,4491,4616,4856,5349,5680,5550,5754,6094,6452,6745,6882,6857,7005,7382,7839,8332,8678,9011,9413,9782,10406,4.7
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Maine,651,720,785,771,826,878,963,1031,1155,1271,1449,1552,1680,1732,1805,1827,1890,1950,2040,2053,2084,2147,2162,2264,2432,2604,2781,2956,3104,3364,5.8
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Maryland,3845,4099,4395,4807,4823,4999,5127,4914,5609,6046,6409,6970,7519,7987,8335,8974,9540,10033,10430,10814,11311,11924,12192,12921,13975,15047,15681,16630,17373,17991,5.5
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Massachusetts,4295,4676,5115,5175,5374,5562,6041,6513,6650,7132,7758,8631,9001,9352,10021,10880,11765,12517,13144,13481,14204,14749,15020,15457,16418,17366,18198,18661,19384,19877,5.4
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Michigan,6075,6321,6512,6845,7140,7386,7562,7855,8371,8826,9375,9935,10474,10959,11608,12275,12697,13588,14357,14817,15757,16291,16540,17290,18136,19423,20080,20649,20707,21412,4.4
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Minnesota,2802,3080,3501,3743,4044,4361,4365,5169,5211,5753,6299,6495,6881,7043,7357,7780,8261,8362,8542,8882,8801,9118,9156,9355,9859,10388,10776,11377,12431,12599,5.3
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Mississippi,1357,1350,1528,1594,1738,1838,2055,2058,2091,2429,2712,2908,3089,3084,3414,3671,3832,4012,4156,4247,4449,4651,4552,4666,4832,5143,5368,5539,5750,6081,5.3
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Missouri,2900,3256,3335,3640,3633,3804,4047,4410,4587,5061,5159,5866,6034,6218,6085,6354,7049,7327,7593,7995,8785,9093,9417,9785,10695,11424,11997,12281,12653,13443,5.4
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Montana,436,469,484,493,519,558,594,616,661,737,818,929,1008,1064,1100,1175,1257,1326,1406,1461,1558,1626,1645,1713,1844,2051,2207,2258,2362,2493,6.2
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,Nebraska,833,931,977,1037,1016,1051,1118,1236,1287,1433,1601,1764,1945,2104,2144,2327,2482,2679,2723,2844,3077,3210,3240,3305,3572,3825,4049,4218,4407,4650,6.1
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Nevada,1033,1164,1217,1298,1400,1487,1674,1816,1898,2133,2369,2649,3107,3419,3761,3970,4172,4293,4407,4421,4547,4655,4828,5262,5477,5894,6268,6585,6833,7221,6.9
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,New Hampshire,659,733,769,839,917,1012,1061,1219,1345,1412,1520,1513,1605,1807,1943,2056,2205,2337,2471,2567,2713,2802,2781,2775,2890,3002,3102,3224,3360,3550,6
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New Jersey,6053,6865,6954,7432,8158,8196,8594,8818,9361,10331,11104,11846,12117,12666,13794,14454,16040,16978,17520,17707,18585,19531,20348,21378,22629,23767,25214,25906,27306,28073,5.4
3,Physician & Clinical Services (Millions of Dollars),State,6,Southwest,New Mexico,826,939,987,1114,1123,1253,1334,1387,1391,1456,1524,1638,1803,1971,2076,2257,2429,2536,2763,2828,3067,3226,3201,3227,3271,3410,3500,3553,3604,3716,5.3
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New York,11961,13339,14152,14816,15580,15981,16563,17783,18144,19066,21211,22502,24279,24890,26057,28211,29212,30447,31678,32389,33736,34601,35310,36497,38110,39764,41450,42714,44558,46831,4.8
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,North Carolina,3737,4133,4649,4961,5142,5534,5888,6119,6734,7378,8825,8990,9424,10011,10843,11435,11828,12586,13202,13634,14362,15264,15557,16318,17453,18973,20237,20623,21667,22889,6.4
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,North Dakota,423,455,459,490,530,523,507,523,517,547,577,625,695,745,775,809,887,954,962,1025,1070,1174,1212,1246,1374,1490,1652,1739,1705,1767,5.1
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Ohio,7369,7816,8152,8432,8635,8932,8918,9303,9759,10667,11967,12899,13767,14248,14759,15149,15972,16619,17130,17671,18305,19471,19805,21148,22858,24469,26304,27084,27979,29359,4.9
3,Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Oklahoma,1862,2043,2108,2302,2332,2449,2664,2796,3028,3221,3622,3801,4001,4009,4321,4629,4991,5171,5346,5421,5771,5909,5975,6217,6598,7098,7240,7501,7760,8275,5.3
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Oregon,1841,2040,2148,2265,2413,2490,2697,3238,3302,3353,3933,4029,4576,4970,5401,5874,5882,6204,6201,6329,6669,6790,6977,7304,7934,8441,8870,9292,9710,10141,6.1
3,Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Pennsylvania,8341,8655,9198,9824,9991,10171,10529,10794,11921,12690,13455,14306,15522,16340,17172,17652,19118,20325,21070,21626,22737,23778,24134,25055,26316,28110,29375,30510,32033,33473,4.9
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Rhode Island,643,683,748,755,830,826,840,885,906,989,1062,1146,1218,1300,1446,1509,1553,1623,1680,1704,1762,1832,1875,1988,2128,2246,2343,2418,2488,2673,5
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,South Carolina,1864,2015,2198,2323,2454,2589,2841,3057,3315,3543,4054,4427,4788,5182,5345,5741,6016,6268,6399,6514,6833,7076,7411,7813,8069,8280,8920,9316,9948,10672,6.2
3,Physician & Clinical Services (Millions of Dollars),State,4,Plains,South Dakota,378,411,439,511,501,536,597,636,735,792,747,854,911,914,915,1012,1081,1157,1220,1267,1322,1351,1360,1385,1472,1526,1554,1611,1637,1748,5.4
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Tennessee,3183,3440,3805,4022,4630,4879,5274,5686,5858,6364,7208,7077,7770,8609,8925,9191,9377,9881,10217,10628,10958,11536,11821,12497,13304,13943,14943,15513,16119,17095,6
3,Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Texas,11056,12002,12504,13238,14385,15017,16358,17320,19402,20466,22336,25160,26200,28034,32122,33051,33438,35353,37031,38203,40195,42163,42792,45520,49137,52410,55424,57263,59760,63665,6.2
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Utah,886,955,1042,1085,1117,1202,1337,1444,1478,1590,1735,1977,2159,2337,2539,2700,2954,3077,3200,3320,3406,3554,3804,3931,4178,4446,4599,4964,5003,5339,6.4
3,Physician & Clinical Services (Millions of Dollars),State,1,New England,Vermont,292,309,332,351,375,403,439,472,501,584,663,725,777,810,838,867,854,887,906,928,988,1022,1052,1079,1144,1209,1264,1320,1382,1475,5.7
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Virginia,4072,4195,4482,4822,4848,5164,5482,5768,5845,6773,6864,7731,8736,9302,9732,10510,11094,11937,12599,13076,13941,14702,14869,15437,16313,17127,18022,18781,19534,20674,5.8
3,Physician & Clinical Services (Millions of Dollars),State,8,Far West,Washington,3533,3855,3958,4097,4406,4556,4639,5444,5670,6188,6770,7566,8224,8644,9305,9864,10446,11102,11914,12275,12739,13070,13160,14282,14671,15707,16460,17332,18193,19024,6
3,Physician & Clinical Services (Millions of Dollars),State,5,Southeast,West Virginia,1079,1212,1284,1360,1412,1453,1548,1586,1667,1801,1969,2130,2217,2279,2339,2405,2491,2598,2745,2795,2927,3077,3170,3361,3539,3757,3936,4048,4167,4432,5
3,Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,3148,3513,3845,4087,4390,4372,4524,4637,5370,5786,6680,7311,7749,8185,8937,9676,10287,10823,11056,11100,11397,11610,11673,12418,12894,13589,14308,14847,15084,15331,5.6
3,Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,234,246,272,288,306,313,340,391,395,470,503,577,608,632,672,728,785,851,872,921,949,996,990,1042,1097,1127,1144,1173,1223,1357,6.2
4,Other Professional Services (Millions of Dollars),United States,0,United States,,18559,20860,22956,23974,26671,28857,31275,33424,34614,36647,40266,43338,46523,50211,52795,55264,60055,64486,67037,69889,72794,76429,78053,82437,87450,92210,96923,104489,111251,117441,6.6
4,Other Professional Services (Millions of Dollars),Region,1,New England,,1063,1253,1319,1356,1510,1688,1950,2079,2148,2235,2444,2598,2774,2976,3070,3190,3437,3673,3833,3954,4073,4204,4269,4497,4714,4978,5124,5474,5802,6087,6.2
4,Other Professional Services (Millions of Dollars),Region,2,Mideast,,3781,4127,4573,4816,5253,5616,6077,6666,7107,7404,8164,8560,8967,9646,10077,10401,11203,11846,12375,13062,13658,14213,14456,15079,15922,16857,17573,18733,19744,19988,5.9
4,Other Professional Services (Millions of Dollars),Region,3,Great Lakes,,2779,3122,3717,3781,4260,4649,4937,5143,5153,5527,6056,6507,7140,7671,8138,8526,9118,9754,10006,10386,10925,11641,11971,12821,13015,13624,14156,15037,15943,16653,6.4
4,Other Professional Services (Millions of Dollars),Region,4,Plains,,1130,1264,1318,1424,1660,1811,1997,2142,2223,2419,2544,2732,2994,3294,3503,3654,3952,4230,4341,4563,4752,5091,5198,5455,5826,6175,6512,6961,7377,8054,7
4,Other Professional Services (Millions of Dollars),Region,5,Southeast,,3587,4178,4704,5080,5624,6209,6812,7192,7280,7635,8469,9265,10058,11051,11962,12516,13799,14968,15581,16380,17058,17836,18234,19334,20846,22054,23334,25579,26765,29031,7.5
4,Other Professional Services (Millions of Dollars),Region,6,Southwest,,1677,1888,2036,2070,2455,2679,2948,3147,3346,3575,3845,4114,4308,4691,4930,5271,5748,6249,6596,7031,7479,8016,8289,9025,9833,10243,10729,11406,12365,12997,7.3
4,Other Professional Services (Millions of Dollars),Region,7,Rocky Mountains,,553,618,687,736,883,976,1044,1145,1262,1353,1490,1605,1714,1819,1877,1962,2138,2332,2398,2549,2792,2960,3044,3234,3485,3758,3929,4214,4491,4935,7.8
4,Other Professional Services (Millions of Dollars),Region,8,Far West,,3988,4410,4602,4710,5025,5229,5510,5909,6096,6500,7254,7956,8567,9064,9237,9743,10660,11434,11909,11965,12056,12468,12592,12992,13810,14521,15565,17084,18765,19697,5.7
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Alabama,182,207,224,233,287,331,384,403,390,414,422,451,491,548,571,577,617,654,679,702,710,756,802,850,930,982,1046,1141,1197,1288,7
4,Other Professional Services (Millions of Dollars),State,8,Far West,Alaska,49,57,60,57,65,71,76,79,88,106,122,130,146,165,176,178,201,221,240,244,273,297,316,338,355,370,385,400,419,426,7.7
4,Other Professional Services (Millions of Dollars),State,6,Southwest,Arizona,276,301,329,354,412,450,483,512,535,568,623,713,768,891,971,1058,1166,1271,1313,1350,1427,1473,1570,1734,1818,1943,2108,2329,2527,2818,8.3
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Arkansas,130,154,163,178,211,220,263,279,303,302,328,349,371,401,417,431,494,532,546,592,647,682,712,761,805,859,915,988,1037,1129,7.7
4,Other Professional Services (Millions of Dollars),State,8,Far West,California,3056,3355,3466,3521,3685,3825,4013,4297,4365,4605,5121,5614,6035,6293,6243,6562,7121,7627,7907,7780,7728,7932,7854,7996,8519,8883,9582,10536,11769,12383,4.9
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,301,332,364,380,468,535,555,602,655,722,806,885,910,935,928,958,1049,1151,1166,1254,1392,1486,1517,1597,1733,1859,1904,2083,2225,2395,7.4
4,Other Professional Services (Millions of Dollars),State,1,New England,Connecticut,269,371,389,368,401,451,552,592,599,637,690,729,767,816,831,842,921,978,1023,1030,1039,1071,1093,1176,1223,1309,1320,1413,1487,1531,6.2
4,Other Professional Services (Millions of Dollars),State,2,Mideast,Delaware,55,65,72,82,82,76,88,93,106,116,138,153,160,177,191,189,205,220,235,254,269,298,311,320,338,343,358,370,390,395,7
4,Other Professional Services (Millions of Dollars),State,2,Mideast,District of Columbia,45,66,66,66,74,75,79,84,85,83,84,92,95,96,98,103,109,114,115,117,127,135,139,153,170,190,199,223,230,233,5.8
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Florida,1124,1351,1501,1638,1768,1954,2162,2277,2267,2377,2711,2912,3137,3395,3803,3897,4233,4688,4962,5193,5410,5494,5581,5899,6291,6578,6970,7874,7961,8776,7.3
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Georgia,418,498,545,581,609,657,727,740,762,818,886,998,1136,1233,1343,1430,1610,1685,1698,1823,1890,1995,2013,2077,2356,2468,2535,2757,2975,3244,7.3
4,Other Professional Services (Millions of Dollars),State,8,Far West,Hawaii,92,104,115,117,117,111,108,117,125,143,161,191,200,224,237,238,273,286,294,290,295,303,311,338,358,337,357,389,410,454,5.6
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,70,79,89,98,117,126,137,151,168,186,197,212,241,275,293,315,341,367,391,409,435,438,461,484,506,541,586,590,647,715,8.3
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Illinois,744,847,947,1012,1111,1227,1305,1382,1404,1555,1712,1857,2143,2248,2431,2633,2891,3127,3250,3515,3712,3916,4015,4332,4260,4457,4318,4517,4870,5314,7
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Indiana,328,364,410,439,502,535,566,612,591,623,702,751,804,876,901,948,1005,1092,1136,1189,1304,1425,1481,1581,1614,1685,1824,1899,2011,2177,6.7
4,Other Professional Services (Millions of Dollars),State,4,Plains,Iowa,206,210,228,240,272,290,307,329,341,349,382,407,452,495,520,542,585,613,639,673,701,741,782,839,901,959,1016,1086,1147,1285,6.5
4,Other Professional Services (Millions of Dollars),State,4,Plains,Kansas,177,198,204,212,241,251,283,308,318,331,363,380,418,462,501,511,553,610,626,652,671,734,761,783,817,881,907,966,1018,1147,6.7
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Kentucky,182,206,235,256,299,334,368,389,416,464,494,535,583,640,655,686,733,789,819,868,908,943,972,1057,1147,1257,1357,1442,1512,1595,7.8
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Louisiana,204,240,281,317,338,355,393,401,407,427,475,521,577,638,648,667,740,827,862,896,946,1033,1054,1140,1262,1377,1473,1576,1677,1753,7.7
4,Other Professional Services (Millions of Dollars),State,1,New England,Maine,93,106,112,114,136,147,159,175,190,195,220,232,261,301,321,334,366,380,376,377,389,425,425,432,448,463,473,500,517,564,6.4
4,Other Professional Services (Millions of Dollars),State,2,Mideast,Maryland,374,422,456,501,560,589,667,710,689,728,823,921,982,1047,1117,1197,1268,1361,1426,1475,1528,1587,1580,1695,1801,1932,2074,2240,2352,2450,6.7
4,Other Professional Services (Millions of Dollars),State,1,New England,Massachusetts,496,554,611,653,713,812,935,977,990,1013,1116,1181,1251,1311,1336,1392,1464,1582,1667,1760,1827,1872,1906,1989,2079,2178,2264,2425,2593,2732,6.1
4,Other Professional Services (Millions of Dollars),State,3,Great Lakes,Michigan,639,716,872,930,1045,1141,1201,1214,1206,1280,1397,1493,1617,1781,1889,1951,2087,2188,2196,2258,2325,2438,2522,2755,2963,3193,3451,3678,3828,3755,6.3
4,Other Professional Services (Millions of Dollars),State,4,Plains,Minnesota,308,345,371,398,463,520,571,624,651,706,717,774,839,955,977,1021,1095,1144,1154,1214,1246,1348,1377,1482,1590,1652,1783,1936,2077,2195,7
4,Other Professional Services (Millions of Dollars),State,5,Southeast,Mississippi,99,106,118,127,142,154,175,184,164,176,207,247,265,310,316,328,377,428,428,464,490,517,525,575,622,668,694,751,791,861,7.7
4,Other Professional Services (Millions of Dollars),State,4,Plains,Missouri,265,310,301,346,423,469,535,571,577,666,681,744,802,868,948,997,1095,1169,1186,1233,1284,1332,1339,1356,1393,1476,1509,1612,1745,1920,7.1
4,Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Montana,58,66,76,73,82,82,93,97,116,130,142,145,158,167,182,192,202,219,221,239,259,280,287,307,328,355,382,411,432,486,7.6
4,Other Professional Services (Millions of Dollars),State,4,Plains,Nebraska,92,108,112,116,135,149,164,168,181,209,235,257,297,308,336,354,381,428,454,476,516,577,562,593,682,734,792,827,840,891,8.2
4,Other Professional Services (Millions of Dollars),State,8,Far West,Nevada,113,143,143,149,180,193,195,206,215,232,258,304,335,378,399,435,486,536,574,620,626,679,696,719,740,786,824,915,968,1071,8.1
4,Other Professional Services (Millions of Dollars),State,1,New England,New Hampshire,92,103,76,89,111,122,132,147,166,175,184,194,210,228,243,254,281,308,328,330,342,339,340,362,388,423,455,489,528,556,6.4
4,Other Professional Services (Millions of Dollars),State,2,Mideast,New Jersey,827,892,964,1016,1148,1235,1328,1424,1450,1428,1563,1632,1718,1874,1979,2062,2247,2389,2531,2665,2807,2940,3081,3199,3388,3589,3702,4028,4229,4081,5.7
4,Other Professional Services (Millions of Dollars),State,6,Southwest,New Mexico,112,119,127,136,198,179,182,191,213,210,247,264,282,307,329,355,392,420,439,473,501,545,543,566,620,654,665,707,748,777,6.9
