Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Average_Annual_Percent_Growth
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,South Carolina,537,651,716,728,707,638,609,691,720,865,932,1072,891,1311,1501,1603,1554,1755,2148,2057,1845,1757,1852,2067,2178,2194,2224,2305,2371,2417,5.3
2,Medicaid/Hospital Care (Millions of Dollars),State,4,Plains,South Dakota,113,76,86,89,91,96,105,113,114,131,136,196,182,198,190,199,214,223,248,273,239,251,267,267,276,302,313,319,322,338,3.9
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,Tennessee,538,839,913,1149,1199,1246,1505,1504,1706,2055,2182,2096,2097,2170,2245,2108,2449,2576,2463,3250,3041,3343,3443,3118,3479,3352,3137,3162,3779,3608,6.8
2,Medicaid/Hospital Care (Millions of Dollars),State,6,Southwest,Texas,1802,2679,3251,3636,3723,3839,3602,3717,3787,3764,3964,4550,4879,5576,6778,6760,7960,8241,9566,10481,10654,10328,10974,12345,12820,13318,12525,12688,13074,14848,7.5
2,Medicaid/Hospital Care (Millions of Dollars),State,7,Rocky Mountains,Utah,152,168,190,198,201,214,215,218,207,221,225,299,353,427,441,550,482,528,634,683,755,843,804,759,719,772,779,756,954,1117,7.1
2,Medicaid/Hospital Care (Millions of Dollars),State,1,New England,Vermont,56,56,60,68,73,73,73,88,93,108,118,134,142,157,205,289,319,309,338,360,363,396,450,466,489,475,456,472,469,476,7.7
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,Virginia,507,506,620,660,708,722,784,805,828,944,1082,1111,1247,1334,1527,1874,1999,1835,1860,2100,2207,2142,2157,1926,2180,2191,2596,2558,3777,4059,7.4
2,Medicaid/Hospital Care (Millions of Dollars),State,8,Far West,Washington,511,588,670,749,814,873,905,955,965,1041,1302,1333,1452,1652,1817,1789,1921,2031,2072,2243,2459,2502,2303,3378,3540,3726,3612,3560,3705,3864,7.2
2,Medicaid/Hospital Care (Millions of Dollars),State,5,Southeast,West Virginia,269,309,349,396,369,389,443,478,444,456,485,495,579,640,601,670,686,661,751,814,810,954,993,1163,1235,1247,1437,1431,1371,1490,6.1
2,Medicaid/Hospital Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,493,504,536,584,608,625,642,618,613,718,823,920,952,968,1002,1069,1138,1174,2459,2162,2013,2264,2271,2311,2408,2710,2687,2838,2986,3134,6.6
2,Medicaid/Hospital Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,40,49,54,47,46,48,41,45,48,52,72,66,86,112,124,137,141,160,175,172,166,168,179,176,181,175,192,204,185,200,5.7
3,Medicaid/Physician & Clinical Services (Millions of Dollars),United States,0,United States,,9113,11152,12683,13695,14788,15241,16310,16766,17478,19294,21435,24039,25205,27993,30095,31810,33579,35991,40296,43404,45321,47317,51895,64472,70070,73067,74917,78326,83416,86766,8.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,1,New England,,472,554,574,637,712,712,822,940,1043,1134,1256,1340,1397,1437,1450,1704,1808,1967,2145,2401,2664,2727,2923,3446,3372,3454,3641,3755,3735,3744,7.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,2,Mideast,,1489,1807,2114,2308,2600,2797,2840,2883,3172,3486,3608,3865,4196,4648,5061,5475,5440,5665,6557,6961,7166,7829,8946,11582,12734,12992,13800,14706,14670,14853,8.3
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,3,Great Lakes,,1337,1704,1906,2053,2102,2158,2279,2181,2010,2237,2292,2750,2820,3237,3829,4044,4480,4946,5480,5926,6271,6436,7272,9257,10347,10927,11195,11971,12640,14046,8.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,4,Plains,,474,550,610,610,627,620,621,650,713,790,913,1086,1179,1398,1559,1633,1774,1889,2228,2203,2419,2677,2925,3259,3430,3479,3720,4057,4159,4289,7.9
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,5,Southeast,,2649,3368,3838,4087,4389,4281,4565,4926,5005,5563,6403,7148,7602,8800,9099,9071,9328,10235,11106,11459,11562,12275,13055,15199,15608,15969,17046,17369,19482,20078,7.2
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,6,Southwest,,901,1001,1152,1298,1391,1459,1400,1443,1564,1589,1904,2159,2508,3099,3358,3586,3927,4265,4979,5286,5690,5754,6153,7298,7566,7719,7520,7892,8647,9443,8.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,7,Rocky Mountains,,252,306,334,354,410,457,469,502,552,616,675,736,832,904,1000,1042,1031,1051,1195,1155,1222,1225,1504,1826,2121,2261,2662,3058,3217,3424,9.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,8,Far West,,1539,1863,2155,2348,2556,2757,3313,3241,3419,3880,4383,4956,4671,4469,4740,5255,5790,5973,6606,8012,8328,8396,9117,12605,14892,16266,15333,15519,16867,16889,8.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Alabama,110,141,170,188,199,205,257,376,388,442,511,547,591,625,643,788,805,804,897,819,608,597,654,728,720,702,748,729,808,822,7.2
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Alaska,44,50,60,68,79,89,95,99,107,119,130,147,147,163,174,177,178,186,231,256,310,312,295,325,342,461,496,556,590,550,9.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Arizona,116,143,258,288,304,358,400,418,494,475,638,779,910,1004,1126,1201,1263,1389,1552,1592,1461,1464,1532,1798,1914,1973,2142,2260,2442,2836,11.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Arkansas,125,170,182,191,214,225,238,270,289,298,354,417,441,562,578,659,658,749,781,529,571,558,547,850,952,1113,1196,1343,1581,1576,9.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,California,1105,1319,1530,1630,1701,1842,2359,2274,2354,2667,3047,3442,3240,3133,3196,3643,4090,4111,4545,5870,5944,5994,6525,8918,10914,11844,10786,10796,11763,11734,8.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,116,134,146,154,186,193,204,201,225,247,272,308,349,367,394,405,376,384,474,481,540,593,725,1080,1376,1426,1751,2146,2162,2200,10.7
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,1,New England,Connecticut,71,90,108,121,134,120,99,103,105,121,130,141,162,182,195,249,292,322,386,511,606,629,686,795,786,871,896,907,963,894,9.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Delaware,12,14,18,26,42,51,42,54,57,68,69,59,61,68,80,102,116,155,180,197,217,262,264,272,321,330,332,342,358,364,12.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,District of Columbia,58,62,66,73,83,82,77,99,109,134,131,172,158,272,233,245,280,369,344,259,296,320,386,420,482,493,486,495,531,592,8.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Florida,417,531,615,635,665,630,639,679,696,781,926,1129,1208,1482,1595,1466,1592,1737,2133,2274,2367,2516,2581,3009,2934,2980,2985,3277,3451,3503,7.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Georgia,313,396,452,528,592,545,537,553,529,540,590,724,717,994,869,940,868,993,1009,1123,1145,1166,1045,1576,1337,1476,1493,1277,1486,1466,5.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Hawaii,36,43,50,68,98,100,98,96,96,102,94,96,104,130,195,174,187,233,247,237,230,222,274,338,324,360,385,358,352,377,8.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,28,35,39,42,44,48,48,55,64,79,95,102,124,160,176,187,196,197,216,249,280,239,237,207,222,230,244,236,268,367,9.3
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Illinois,240,349,363,394,424,391,380,389,427,491,520,589,620,554,751,728,900,1020,1141,1397,1351,1365,1652,2075,2297,2272,2480,2653,2597,3348,9.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Indiana,204,273,313,283,210,189,170,171,184,214,248,362,275,397,697,758,720,740,865,773,792,956,1021,1130,1170,1465,1516,1645,1791,2073,8.3
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Iowa,93,105,106,106,115,106,97,102,100,111,144,160,176,222,257,267,272,300,324,299,334,362,415,532,659,623,633,714,791,761,7.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Kansas,63,77,97,109,92,74,52,50,53,67,77,83,102,111,130,142,163,194,231,224,244,267,341,403,417,444,451,470,510,520,7.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Kentucky,256,345,369,363,347,345,415,386,414,437,472,552,565,621,688,666,737,772,823,866,853,1096,1361,1658,1960,1827,2082,1988,2090,2327,7.9
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Louisiana,239,285,334,368,366,308,307,301,321,321,340,404,452,516,519,524,572,685,766,800,796,747,741,892,963,1219,1503,1625,1733,1936,7.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,1,New England,Maine,43,52,56,62,72,70,77,83,104,113,140,162,201,214,174,261,244,258,270,259,336,441,414,392,389,366,341,324,347,347,7.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Maryland,203,267,224,249,259,231,217,151,326,296,309,341,397,440,470,512,491,473,831,600,605,658,746,945,978,1185,1261,1324,1407,1426,7
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,1,New England,Massachusetts,297,329,307,333,374,377,491,581,644,696,765,803,787,769,773,823,869,966,1034,1136,1231,1237,1407,1709,1577,1588,1742,1873,1788,1857,6.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Michigan,443,521,598,687,704,749,832,850,584,580,685,819,821,1014,1003,1078,1338,1551,1347,1528,1680,1738,1969,2383,2808,3132,2941,3121,3404,3348,7.2
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Minnesota,118,133,150,121,132,142,179,168,181,206,225,271,267,338,384,414,478,493,636,658,774,874,1001,1211,1197,1226,1332,1422,1370,1441,9
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Mississippi,135,156,181,222,248,231,214,215,228,259,323,350,365,427,401,410,432,443,461,400,443,468,438,454,457,578,590,573,606,611,5.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Missouri,108,123,129,145,153,159,157,176,193,218,257,311,355,430,478,446,488,545,637,613,642,720,738,697,715,719,804,972,1031,1103,8.3
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Montana,30,36,39,36,36,43,41,40,35,45,53,52,53,62,68,72,70,74,79,74,72,72,84,91,99,156,206,228,259,269,7.9
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Nebraska,51,63,72,72,77,76,74,80,100,96,114,149,162,163,173,212,217,202,210,206,225,240,203,156,161,167,209,209,203,217,5.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Nevada,31,51,52,46,50,51,51,71,62,59,78,95,94,122,136,137,144,136,142,164,169,198,205,406,540,581,591,665,703,697,11.3
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,1,New England,New Hampshire,28,41,54,62,76,89,101,114,121,126,131,139,145,151,159,166,176,188,207,208,208,117,88,118,172,173,185,180,165,171,6.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New Jersey,135,162,200,220,268,291,275,278,246,257,299,319,346,407,471,554,563,694,773,794,849,901,1035,1591,1783,1911,2137,2271,2412,2521,10.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,New Mexico,63,81,89,98,105,121,129,125,131,119,138,140,163,173,158,221,226,276,338,364,405,517,600,588,641,623,603,595,616,741,8.9
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New York,846,1030,1285,1376,1524,1690,1811,1956,2043,2331,2378,2492,2707,2607,2670,2733,2626,2643,2961,3144,3383,3825,4606,6701,7232,6729,7618,7771,7317,7067,7.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,North Carolina,270,334,391,445,535,581,664,737,682,835,1013,1051,1175,1368,1464,1297,1200,1303,1423,1360,1531,1692,1906,2104,2107,1931,2251,2144,2263,2385,7.8
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,North Dakota,19,23,26,24,22,25,28,30,30,33,33,40,35,43,47,42,47,44,56,62,61,64,64,96,126,143,140,133,126,124,6.7
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Ohio,310,395,452,493,558,631,724,604,627,741,598,678,726,863,904,989,967,966,1110,1046,1263,1169,1467,2220,2548,2540,2698,2944,3118,3566,8.8
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Oklahoma,87,100,101,97,101,96,91,100,110,153,195,179,260,316,409,494,519,601,741,817,910,979,1023,1016,938,882,928,939,1013,1019,8.9
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Oregon,62,76,92,118,142,152,183,187,245,335,358,400,369,367,383,318,300,343,486,466,559,482,551,837,872,876,906,1126,1118,1168,10.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Pennsylvania,235,272,322,364,424,451,418,344,391,400,422,482,527,854,1138,1330,1365,1332,1467,1966,1815,1864,1909,1654,1938,2344,1965,2504,2645,2883,9
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,1,New England,Rhode Island,11,15,19,28,23,20,15,18,19,21,21,25,27,40,43,55,62,74,73,100,95,98,96,190,194,211,240,226,229,230,11.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,South Carolina,154,185,215,243,273,291,312,346,384,413,529,588,678,715,714,744,740,831,865,923,745,785,793,869,947,890,821,815,884,840,6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,South Dakota,22,27,30,33,36,37,35,44,55,61,62,72,83,91,89,108,108,112,134,142,139,151,163,163,155,156,151,137,127,125,6.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Tennessee,328,381,417,434,488,471,529,612,654,796,898,927,906,911,1022,896,1054,1156,1076,1472,1581,1726,1912,1776,1853,1865,1853,2029,2437,2185,6.8
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Texas,635,677,703,814,881,884,780,800,830,842,934,1061,1175,1606,1665,1670,1920,1999,2348,2513,2914,2795,2998,3896,4072,4241,3846,4098,4576,4847,7.3
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Utah,63,82,89,95,116,144,147,179,201,214,220,232,256,258,301,306,312,315,338,259,242,248,366,360,342,365,367,371,453,511,7.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,1,New England,Vermont,23,29,30,31,34,35,40,41,49,56,68,70,75,82,106,149,165,160,175,186,188,205,233,241,253,246,236,245,243,245,8.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Virginia,183,221,249,258,272,268,281,265,261,256,264,272,296,355,377,427,440,530,560,641,656,660,767,821,896,923,1054,1138,1714,1987,8.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Washington,260,324,372,419,487,524,528,515,556,598,676,776,718,555,656,806,893,964,955,1019,1117,1189,1267,1781,1900,2143,2168,2018,2341,2364,7.9
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,West Virginia,120,222,263,213,191,180,172,185,160,186,186,187,207,222,230,254,229,233,313,253,267,263,311,463,483,464,470,431,429,439,4.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,139,165,181,196,206,199,174,167,188,211,242,302,378,410,474,492,556,669,1016,1181,1185,1208,1162,1448,1525,1518,1561,1607,1729,1711,9
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,16,19,21,26,27,28,29,28,27,30,36,42,50,57,61,72,77,81,89,93,88,73,91,88,83,84,94,77,75,76,5.5
4,Medicaid/Other Professional Services (Millions of Dollars),United States,0,United States,,549,594,834,859,1016,1207,1304,1316,1428,1571,1815,2216,2373,2924,3204,3225,3451,3834,4650,4960,4792,4783,5093,5967,6839,7269,7312,7653,8083,8298,9.8
4,Medicaid/Other Professional Services (Millions of Dollars),Region,1,New England,,25,24,31,30,43,74,101,117,120,120,129,209,171,204,237,236,270,254,287,343,296,260,281,334,393,421,434,474,497,538,11.2
4,Medicaid/Other Professional Services (Millions of Dollars),Region,2,Mideast,,124,128,176,180,211,240,245,241,245,259,268,280,285,391,439,444,428,461,652,757,781,756,852,917,1003,1121,1226,1357,1384,1335,8.6
4,Medicaid/Other Professional Services (Millions of Dollars),Region,3,Great Lakes,,83,98,139,144,178,209,220,208,275,338,384,461,439,494,547,415,522,651,795,827,543,605,636,795,938,1011,1059,1151,1211,1234,9.8
4,Medicaid/Other Professional Services (Millions of Dollars),Region,4,Plains,,38,37,47,41,44,58,89,91,98,113,132,173,203,282,341,368,408,484,534,468,600,558,529,614,652,606,618,662,675,654,10.4
4,Medicaid/Other Professional Services (Millions of Dollars),Region,5,Southeast,,61,77,116,124,142,145,150,152,152,173,216,227,243,265,279,293,320,371,481,638,680,679,827,954,1083,1259,1368,1436,1589,1660,12.1
4,Medicaid/Other Professional Services (Millions of Dollars),Region,6,Southwest,,52,61,89,100,132,175,175,208,250,258,348,486,636,892,1081,1176,1197,1301,1502,1573,1532,1498,1461,1522,1740,1688,1476,1397,1474,1593,12.5
4,Medicaid/Other Professional Services (Millions of Dollars),Region,7,Rocky Mountains,,10,13,20,24,24,19,19,13,14,18,22,23,28,37,43,50,53,67,80,71,59,72,60,77,92,114,149,167,188,215,11.1
4,Medicaid/Other Professional Services (Millions of Dollars),Region,8,Far West,,156,157,215,216,243,286,304,288,274,293,315,357,366,359,237,244,251,243,319,284,300,356,447,755,937,1049,981,1009,1065,1070,6.9
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Alabama,4,7,10,10,10,10,10,12,11,13,15,18,19,20,22,24,28,42,54,54,39,40,53,58,64,73,80,86,94,101,11.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,8,Far West,Alaska,2,2,2,1,1,1,2,2,3,4,4,5,5,5,6,5,5,12,15,17,18,21,19,22,26,36,38,39,38,34,10.9
4,Medicaid/Other Professional Services (Millions of Dollars),State,6,Southwest,Arizona,0,1,3,4,7,11,12,15,21,23,48,80,117,138,185,189,180,194,231,229,225,197,200,250,285,317,334,345,384,425,26.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Arkansas,4,7,9,9,12,14,16,17,18,19,18,12,9,10,12,11,15,16,24,44,48,51,55,79,91,109,113,122,138,133,12.5
4,Medicaid/Other Professional Services (Millions of Dollars),State,8,Far West,California,100,98,133,131,141,162,180,149,128,124,133,144,135,119,115,145,144,132,155,89,80,75,172,254,414,481,427,401,430,393,4.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,43,55,
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,Connecticut,7,7,10,10,19,45,69,79,78,78,79,155,123,154,170,146,156,142,153,187,124,104,112,147,186,196,207,234,253,245,12.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,Delaware,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,5,5,6,7,10,12,13,15,15,18,21,24,24,25,23,12.7
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,District of Columbia,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,3,5,5,5,5,6,7,7,8,8,8,8,6.3
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Florida,2,2,4,5,6,7,8,8,8,9,12,12,14,14,14,15,16,21,75,121,170,149,178,175,219,260,260,257,242,246,18.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Georgia,15,16,28,38,43,39,36,34,35,37,46,56,69,74,75,80,75,83,83,81,80,85,85,87,89,105,106,89,102,109,7.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,8,Far West,Hawaii,2,2,3,3,3,4,3,3,3,5,4,5,6,11,12,11,18,18,28,31,27,22,23,29,32,35,37,36,36,38,10.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,3,5,7,8,8,9,9,3,4,6,8,8,11,16,20,26,28,37,47,37,22,12,11,20,24,26,27,33,36,48,9.7
4,Medicaid/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Illinois,18,22,30,28,27,26,25,24,27,34,37,50,38,83,48,14,33,84,88,203,152,148,157,213,231,254,285,296,313,270,9.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Indiana,24,30,31,29,39,49,46,46,51,57,73,95,80,104,43,50,54,61,72,63,60,94,72,98,159,195,206,230,243,255,8.5
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Iowa,6,7,8,8,8,8,7,8,8,9,16,38,48,69,77,76,92,140,137,83,103,76,38,56,67,91,100,122,138,135,11
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Kansas,3,3,4,4,4,4,4,3,3,5,6,4,5,7,6,9,9,8,8,9,9,12,11,14,15,15,15,15,17,17,6.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Kentucky,8,10,13,11,10,10,11,13,14,17,23,26,28,32,34,37,45,50,57,55,43,14,16,41,49,51,58,57,60,75,7.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,33,66,95,121,128,141,159,
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,Maine,4,4,6,5,5,6,5,4,5,4,5,6,7,7,19,29,39,37,44,53,60,65,63,59,62,67,68,70,77,117,12.3
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,Maryland,3,3,2,2,2,3,5,4,7,8,9,10,11,12,13,13,14,16,54,103,125,76,85,97,103,116,133,159,192,184,15.3
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,Massachusetts,9,7,8,7,8,9,12,15,15,17,22,21,15,14,15,17,29,29,39,48,56,37,35,48,53,59,61,70,76,78,7.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Michigan,9,7,10,10,9,9,9,7,5,5,6,7,7,5,9,10,10,13,23,64,68,59,75,95,112,126,118,147,149,148,10.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Minnesota,16,15,19,15,16,29,56,58,62,70,79,99,116,172,224,254,279,308,352,337,420,399,407,460,476,390,394,409,404,387,11.5
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Mississippi,0,0,0,0,1,1,1,1,1,3,9,7,5,5,4,4,4,5,11,29,39,43,46,55,66,84,78,81,89,87,19.9
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Missouri,5,6,7,7,7,9,10,8,9,10,11,12,14,15,16,9,9,8,18,21,40,43,47,50,54,59,60,62,60,55,8.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Montana,4,4,6,6,6,6,5,5,5,7,8,9,10,12,11,12,13,14,17,19,19,20,22,24,28,43,56,64,68,68,10.5
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Nebraska,4,3,4,3,4,4,8,9,11,13,15,15,14,13,14,15,15,15,12,9,19,19,15,16,17,18,20,19,19,23,6.3
4,Medicaid/Other Professional Services (Millions of Dollars),State,8,Far West,Nevada,3,4,5,4,4,5,5,5,6,6,7,9,8,15,19,24,38,35,35,36,43,42,36,59,81,94,97,107,104,118,13.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,New Hampshire,2,2,3,4,5,7,7,7,7,9,10,10,10,11,10,11,11,11,13,15,14,10,20,24,33,40,41,41,33,40,11.5
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,New Jersey,7,7,10,12,20,26,27,26,25,27,28,27,27,29,28,34,34,42,61,80,70,34,29,35,40,47,50,54,57,62,7.9
4,Medicaid/Other Professional Services (Millions of Dollars),State,6,Southwest,New Mexico,7,15,30,40,61,90,98,99,95,64,61,108,151,68,65,71,85,98,111,132,119,132,149,177,208,215,207,214,222,255,13.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,New York,103,106,146,148,168,187,192,193,196,209,215,225,229,226,225,209,231,246,270,296,385,413,457,493,506,516,658,661,635,571,6.1
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,North Carolina,7,7,10,12,15,16,19,15,14,17,23,22,23,27,29,30,28,32,44,72,71,69,107,138,125,148,206,246,277,269,13.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,North Dakota,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,6,6,7,9,16,21,31,28,30,32,32,11.1
4,Medicaid/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Ohio,25,30,55,59,68,78,78,58,106,139,152,166,166,178,188,150,248,348,401,249,185,145,173,236,272,281,291,304,320,369,9.7
4,Medicaid/Other Professional Services (Millions of Dollars),State,6,Southwest,Oklahoma,5,6,7,6,6,6,6,7,7,9,12,14,10,7,8,10,11,13,18,33,34,37,43,46,42,36,33,33,36,39,7.1
4,Medicaid/Other Professional Services (Millions of Dollars),State,8,Far West,Oregon,3,3,4,5,5,4,3,3,4,5,6,7,5,10,13,5,3,3,42,63,80,94,113,291,279,289,282,323,340,383,18.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,Pennsylvania,8,10,15,15,18,20,19,15,14,12,12,13,14,120,166,182,142,149,256,262,183,214,261,271,330,413,353,451,467,487,15.1
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,Rhode Island,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,3,3,6,7,8,8,8,8,9,6.7
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,South Carolina,5,6,8,8,8,8,8,8,8,9,11,12,14,14,17,22,25,33,47,65,61,66,75,92,98,103,107,103,107,116,11.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,South Dakota,1,1,2,1,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2,2,2,2,2,3,3,3,4,6,5,7.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Tennessee,7,8,11,11,14,15,15,17,19,24,27,28,27,26,25,19,24,29,26,37,38,41,43,42,46,44,45,51,61,54,7.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,6,Southwest,Texas,40,39,49,49,58,68,59,86,127,162,226,284,357,680,823,905,922,996,1142,1179,1155,1132,1069,1050,1205,1121,902,805,832,873,11.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Utah,3,3,6,10,9,4,4,4,4,4,4,4,5,6,7,7,7,9,9,8,8,9,11,14,14,16,15,16,21,25,7.7
