Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Average_Annual_Percent_Growth
2,Medicare/Hospital Care (Millions of Dollars),State,2,Mideast,Pennsylvania,5874,5355,6039,6357,6707,7044,7257,7129,7197,7377,7968,8425,8468,8787,9558,9858,10242,10685,10986,11174,11369,11531,11896,12152,12491,12728,13219,13754,14333,14168,3.1
2,Medicare/Hospital Care (Millions of Dollars),State,1,New England,Rhode Island,338,380,413,433,461,506,535,505,516,497,561,558,583,639,692,710,734,779,803,843,834,860,931,935,971,1021,1005,1014,1057,1017,3.9
2,Medicare/Hospital Care (Millions of Dollars),State,5,Southeast,South Carolina,772,891,996,1169,1309,1444,1544,1601,1690,1791,2022,2136,2256,2425,2667,2799,2903,3111,3286,3430,3531,3684,3828,3966,4138,4375,4608,4879,5255,5351,6.9
2,Medicare/Hospital Care (Millions of Dollars),State,4,Plains,South Dakota,195,223,235,253,274,290,304,304,321,333,364,381,418,455,489,505,537,558,601,623,678,723,787,847,899,969,1023,1074,1141,1139,6.3
2,Medicare/Hospital Care (Millions of Dollars),State,5,Southeast,Tennessee,1409,1620,1809,2063,2262,2444,2524,2406,2410,2499,2767,2987,3140,3382,3665,3917,3986,4216,4368,4385,4521,4779,4846,4990,5113,5323,5618,5793,6173,6251,5.3
2,Medicare/Hospital Care (Millions of Dollars),State,6,Southwest,Texas,3679,4524,5155,5927,6629,7156,7555,7440,7570,7546,8291,9098,9750,10632,11613,12173,12663,13441,14270,14808,15455,16295,16752,17448,18072,18881,19610,20897,22497,23526,6.6
2,Medicare/Hospital Care (Millions of Dollars),State,7,Rocky Mountains,Utah,277,316,362,380,451,474,492,470,472,488,534,575,614,701,758,806,861,876,926,948,998,1058,1149,1222,1289,1356,1494,1619,1744,1778,6.6
2,Medicare/Hospital Care (Millions of Dollars),State,1,New England,Vermont,134,151,164,181,198,209,220,221,243,262,284,298,313,337,370,411,449,484,515,561,577,613,640,657,688,728,760,682,650,632,5.5
2,Medicare/Hospital Care (Millions of Dollars),State,5,Southeast,Virginia,1462,1661,1801,2003,2136,2267,2408,2370,2448,2549,2781,2976,3167,3377,3640,3799,4023,4277,4511,4609,4857,5146,5443,5705,5882,6204,6511,6887,7315,7136,5.6
2,Medicare/Hospital Care (Millions of Dollars),State,8,Far West,Washington,1193,1368,1429,1506,1605,1696,1806,1776,1859,1939,2106,2307,2364,2687,2920,3084,3228,3557,3810,3893,4060,4371,4648,4847,5093,5417,5765,6026,6370,6254,5.9
2,Medicare/Hospital Care (Millions of Dollars),State,5,Southeast,West Virginia,626,738,774,835,908,1004,1049,1032,1048,1060,1182,1236,1291,1431,1499,1570,1611,1682,1761,1793,1862,1930,2026,2064,2083,2188,2309,2398,2514,2408,4.8
2,Medicare/Hospital Care (Millions of Dollars),State,3,Great Lakes,Wisconsin,1316,1451,1544,1636,1758,1846,1937,1930,2005,2075,2316,2484,2693,2955,3200,3387,3563,3790,3926,3997,4118,4326,4524,4682,4839,5034,5313,5640,5954,5973,5.4
2,Medicare/Hospital Care (Millions of Dollars),State,7,Rocky Mountains,Wyoming,101,112,137,146,162,160,165,164,183,187,201,205,233,255,274,293,306,319,353,384,402,427,446,468,516,548,576,634,670,664,6.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),United States,0,United States,,31981,33652,35244,38719,42189,44587,47542,50140,54130,59072,64302,68637,74169,81263,86408,92413,97260,105557,114140,118151,124871,131249,135659,142326,149335,154493,164051,178054,193834,194710,6.4
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,1,New England,,1564,1663,1745,1871,2079,2232,2359,2466,2674,2862,3042,3169,3332,3604,3747,4009,4262,4508,4784,4965,5167,5436,5572,5942,6122,6291,6703,7315,7924,7801,5.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,2,Mideast,,6516,6848,7095,7635,8438,8882,9484,10017,10604,11416,12225,12888,13807,14868,15798,17209,18286,19618,20868,21240,22370,23176,23747,24631,25221,26014,27227,29208,31138,30332,5.4
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,3,Great Lakes,,4888,5139,5295,5861,6341,6588,7017,7451,7908,8612,9428,9958,10773,11702,12387,13320,14193,15341,16376,16657,17407,18155,18670,19633,20538,21106,22664,24584,26552,26640,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,4,Plains,,1890,1970,2034,2225,2411,2478,2578,2790,2948,3286,3635,3799,4050,4457,4684,5042,5306,5597,5871,6052,6276,6629,6793,7057,7274,7490,8173,8842,10016,10119,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,5,Southeast,,8419,8866,9340,10558,11360,12023,12905,13573,14593,15843,17325,18567,20467,22890,24585,26135,27404,29663,32267,33894,36016,37776,38930,40755,43355,44763,47880,51838,56446,57074,6.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,6,Southwest,,2777,2958,3058,3384,3764,4084,4468,4832,5249,5843,6300,6660,7299,8205,8897,9750,10370,11133,12125,12722,13518,14309,14919,15727,16698,17453,18699,20771,23073,23312,7.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,7,Rocky Mountains,,538,586,625,718,814,884,962,1033,1087,1239,1393,1463,1579,1759,1861,2026,2172,2368,2606,2762,2914,3162,3280,3516,3721,3893,4232,4618,5135,5307,8.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,8,Far West,,5389,5621,6052,6467,6983,7416,7769,7977,9066,9972,10954,12133,12861,13779,14449,14922,15267,17328,19244,19860,21202,22606,23748,25066,26407,27482,28473,30879,33551,34125,6.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Alabama,516,558,573,638,702,743,796,832,910,995,1095,1150,1276,1410,1485,1592,1714,1884,2068,2153,2235,2332,2402,2525,2673,2754,2983,3186,3450,3496,6.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Alaska,21,21,22,26,29,30,33,35,38,43,47,51,58,87,92,73,76,82,98,103,112,121,129,140,150,157,171,194,210,200,8.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Arizona,547,589,632,690,758,824,894,947,1045,1088,1152,1305,1447,1579,1728,1913,2045,2185,2382,2518,2744,2932,3112,3277,3469,3606,3889,4328,4630,4746,7.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Arkansas,311,314,315,353,388,402,430,462,481,533,584,607,654,725,771,825,888,927,990,1028,1075,1130,1178,1228,1288,1344,1457,1603,1782,1786,6.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,California,4247,4427,4797,5095,5473,5804,6039,6172,7055,7698,8415,9390,9900,10549,11052,11264,11390,13080,14591,14995,15996,16972,17805,18785,19786,20541,21108,22784,24794,25201,6.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,264,290,312,360,409,464,507,552,584,666,743,777,841,935,992,1072,1139,1218,1347,1414,1489,1645,1716,1856,1980,2058,2210,2443,2692,2772,8.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Connecticut,453,465,489,524,576,610,648,671,711,786,852,900,965,1051,1111,1167,1222,1297,1383,1437,1492,1528,1557,1603,1630,1668,1759,1923,2081,2045,5.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Delaware,82,91,94,106,124,137,142,147,151,168,190,203,225,249,264,285,302,321,342,351,370,397,420,458,481,496,523,567,616,610,7.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,District of Columbia,98,104,105,113,123,128,136,129,134,137,143,150,157,162,168,172,171,178,189,193,203,212,221,229,235,236,247,269,304,301,4
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Florida,3154,3323,3573,4069,4301,4578,4874,5087,5500,5896,6310,6825,7587,8511,9322,9591,9576,10522,11594,12271,13122,13651,13909,14390,15600,15779,16474,17785,19308,19522,6.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Georgia,685,732,768,864,947,1001,1084,1130,1211,1320,1457,1584,1755,1962,2114,2334,2513,2693,2947,3110,3357,3630,3763,4001,4208,4457,4904,5303,5743,5823,7.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Hawaii,114,124,135,146,154,164,168,177,200,227,256,287,309,318,333,364,367,401,454,476,497,547,580,614,647,680,662,713,763,777,6.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,78,81,86,100,115,119,130,136,148,170,190,205,217,241,252,277,298,337,377,394,411,436,447,482,516,540,574,638,720,765,8.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Illinois,1349,1430,1473,1620,1728,1784,1883,1996,2120,2297,2506,2665,2843,3085,3266,3470,3599,3802,4041,4201,4390,4622,4746,4965,5213,5399,5765,6194,6692,6591,5.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Indiana,565,604,633,701,758,791,847,904,955,1049,1184,1256,1372,1493,1566,1666,1770,1912,2055,2151,2251,2329,2413,2514,2623,2740,2954,3227,3523,3591,6.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Iowa,290,302,310,340,370,374,389,405,429,476,527,539,574,635,658,695,720,765,808,837,875,917,937,988,1031,1070,1175,1280,1393,1408,5.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Kansas,304,313,321,347,373,379,397,413,453,500,546,570,586,627,694,801,808,817,846,875,909,947,963,1005,1031,1071,1156,1261,1343,1359,5.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Kentucky,441,463,485,527,571,578,616,645,689,757,847,896,971,1072,1136,1202,1303,1371,1411,1470,1540,1587,1676,1750,1821,1917,2105,2280,2464,2492,6.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Louisiana,527,542,558,624,678,726,790,872,929,926,946,981,1058,1325,1370,1425,1484,1598,1736,1762,1850,1911,1903,1985,2136,2230,2359,2583,2802,2819,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Maine,114,122,127,138,155,165,176,184,199,223,241,243,261,279,285,294,309,329,360,375,419,448,476,523,546,579,642,714,796,826,7.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Maryland,604,632,650,723,784,822,882,921,1004,1091,1184,1253,1363,1472,1575,1686,1723,1823,1925,1985,2114,2246,2331,2446,2535,2620,2805,3064,3419,3288,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Massachusetts,737,791,836,892,991,1069,1125,1176,1302,1352,1403,1447,1495,1636,1697,1850,1991,2090,2200,2297,2365,2517,2579,2768,2902,2969,3126,3392,3639,3499,5.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Michigan,1190,1239,1269,1423,1560,1652,1733,1817,1907,2056,2254,2370,2578,2807,3013,3263,3552,3831,4125,4060,4230,4488,4604,4807,4978,5088,5365,5798,6248,6276,5.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Minnesota,384,401,423,466,505,533,558,586,619,702,784,834,903,989,1052,1167,1219,1295,1347,1352,1373,1468,1512,1593,1614,1613,1785,1903,2514,2527,6.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Mississippi,289,315,337,373,411,442,471,484,499,553,622,672,739,822,825,871,924,963,1037,1084,1121,1173,1194,1244,1292,1339,1453,1598,1746,1716,6.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Missouri,626,664,681,744,805,831,845,975,1015,1129,1244,1303,1396,1553,1605,1670,1801,1933,2058,2149,2239,2384,2464,2521,2616,2735,2980,3215,3478,3518,6.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Montana,73,77,82,88,95,96,104,109,117,130,148,152,163,178,180,187,202,216,228,238,247,263,271,288,291,327,373,364,402,397,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Nebraska,152,154,162,177,191,196,218,230,240,273,307,321,345,387,403,430,452,467,487,503,525,547,558,578,600,619,669,730,802,822,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Nevada,174,182,202,229,255,277,310,330,381,429,471,507,545,661,701,747,783,872,907,958,1031,1096,1265,1333,1414,1454,1580,1696,1880,1883,8.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,New Hampshire,87,98,102,110,124,134,144,152,163,175,192,201,215,235,245,257,269,286,307,322,339,359,374,392,407,428,469,524,593,589,6.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New Jersey,1223,1291,1335,1459,1625,1706,1822,1934,2030,2253,2485,2601,2680,2895,3083,3368,3615,3862,4132,4181,4409,4535,4650,4773,4845,4995,5231,5622,5960,5671,5.4
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,New Mexico,135,140,149,164,180,191,210,223,220,254,285,318,351,399,425,472,506,536,587,620,678,717,731,752,794,824,876,958,1027,1055,7.4
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,New York,2528,2647,2788,3029,3346,3551,3797,4051,4295,4564,4841,5187,5595,6090,6486,7020,7437,8012,8530,8754,9302,9527,9682,9983,10177,10364,10712,11413,12158,11824,5.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,North Carolina,762,756,796,903,1011,1068,1163,1229,1323,1474,1673,1814,2004,2214,2393,2626,2866,3079,3328,3497,3700,3906,4069,4280,4506,4709,5031,5495,6055,6183,7.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,North Dakota,67,66,65,71,79,78,80,83,87,93,103,105,110,116,118,133,123,126,135,141,147,152,152,158,163,164,178,197,211,211,4.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Ohio,1310,1367,1407,1550,1685,1725,1877,2025,2188,2388,2575,2719,2949,3186,3348,3623,3870,4253,4472,4530,4727,4800,4990,5271,5516,5571,6047,6595,7059,7132,6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Oklahoma,327,341,357,401,444,464,506,540,570,672,771,765,819,895,933,1027,1079,1123,1199,1223,1243,1273,1291,1363,1422,1509,1609,1758,1984,1902,6.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Oregon,312,328,351,374,408,438,464,472,529,612,694,763,821,857,886,989,1076,1221,1343,1390,1480,1568,1601,1728,1841,1943,2063,2285,2455,2514,7.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,2,Mideast,Pennsylvania,1983,2084,2124,2206,2436,2538,2704,2836,2991,3203,3382,3495,3787,4000,4222,4678,5037,5421,5751,5776,5972,6260,6442,6742,6947,7304,7709,8272,8681,8638,5.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Rhode Island,132,142,145,159,178,197,208,217,229,247,268,291,303,303,306,339,367,394,417,412,423,443,435,497,473,476,530,572,608,639,5.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,South Carolina,333,365,391,500,503,544,596,638,694,786,889,956,1049,1158,1244,1356,1475,1593,1731,1832,1960,2095,2207,2305,2416,2524,2754,3012,3334,3438,8.4
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,South Dakota,69,70,72,78,88,87,92,98,105,113,125,128,136,148,154,147,182,194,191,196,209,214,208,213,218,219,231,255,275,274,4.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Tennessee,558,588,610,672,746,795,868,920,987,1099,1235,1325,1452,1590,1717,1920,2065,2207,2431,2570,2707,2806,2926,3141,3318,3469,3813,4088,4452,4515,7.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Texas,1768,1888,1921,2129,2382,2606,2858,3122,3415,3829,4093,4271,4683,5331,5810,6337,6740,7290,7957,8361,8853,9387,9784,10335,11013,11514,12324,13727,15432,15609,7.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Utah,91,104,110,129,148,158,172,185,183,211,242,256,279,317,347,394,434,491,544,597,641,682,702,735,774,803,902,986,1122,1180,9.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,1,New England,Vermont,41,44,46,48,54,57,59,66,71,79,86,86,93,100,102,102,104,111,117,121,128,141,151,159,164,170,177,191,207,202,5.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Virginia,605,660,684,764,828,862,927,966,1047,1145,1271,1355,1480,1621,1706,1849,1994,2146,2307,2420,2615,2804,2930,3071,3236,3355,3620,3905,4235,4213,6.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Washington,520,538,545,598,664,703,756,791,863,963,1070,1136,1228,1307,1386,1487,1576,1673,1851,1938,2086,2302,2368,2467,2568,2708,2889,3207,3450,3550,6.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,West Virginia,237,249,250,270,274,282,290,307,323,358,395,404,441,481,502,544,603,679,687,697,733,751,773,833,861,886,925,1001,1074,1070,5.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,473,499,512,566,610,636,676,709,739,823,909,949,1031,1131,1194,1297,1402,1542,1683,1715,1809,1916,1918,2077,2207,2308,2533,2769,3030,3050,6.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,32,34,35,41,45,47,49,52,55,62,69,73,78,87,90,96,98,106,111,120,127,136,144,154,160,164,173,187,199,193,6.4
4,Medicare/Other Professional Services (Millions of Dollars),United States,0,United States,,1354,1614,1846,2237,2824,3331,3620,4658,4483,5127,6368,6608,7295,8079,9213,9951,10661,12047,13370,14068,15131,16250,17454,18715,20220,21241,23225,25601,28609,28952,11.1
4,Medicare/Other Professional Services (Millions of Dollars),Region,1,New England,,87,108,126,139,162,175,188,225,233,255,305,355,398,468,516,558,596,653,716,748,803,852,907,988,1038,1083,1151,1253,1377,1389,10
4,Medicare/Other Professional Services (Millions of Dollars),Region,2,Mideast,,296,357,391,461,552,664,722,870,807,1120,1536,1557,1615,1770,1913,2009,2169,2422,2647,2764,2915,3043,3142,3345,3489,3642,4024,4379,4812,4709,10
4,Medicare/Other Professional Services (Millions of Dollars),Region,3,Great Lakes,,219,261,286,324,372,405,434,504,494,635,805,807,956,1125,1252,1380,1490,1700,1853,1927,2075,2257,2425,2617,2785,2909,3187,3516,3907,3942,10.5
4,Medicare/Other Professional Services (Millions of Dollars),Region,4,Plains,,92,109,120,141,165,177,190,213,244,312,404,426,473,553,590,637,672,735,781,827,885,963,1031,1099,1180,1234,1339,1459,1656,1660,10.5
4,Medicare/Other Professional Services (Millions of Dollars),Region,5,Southeast,,315,390,452,540,648,739,784,989,1178,1249,1476,1477,1643,1812,2171,2420,2651,3072,3457,3671,3988,4330,4759,5070,5616,5965,6456,7108,8067,8296,11.9
4,Medicare/Other Professional Services (Millions of Dollars),Region,6,Southwest,,93,106,132,163,215,267,307,444,377,474,589,539,578,678,844,998,1040,1162,1330,1447,1573,1699,1849,1976,2208,2327,2593,2927,3301,3369,13.2
4,Medicare/Other Professional Services (Millions of Dollars),Region,7,Rocky Mountains,,22,26,30,40,51,57,60,72,92,114,152,182,207,230,267,275,288,314,354,370,398,436,473,519,564,601,680,765,859,895,13.7
4,Medicare/Other Professional Services (Millions of Dollars),Region,8,Far West,,232,256,309,431,660,848,934,1341,1060,968,1102,1265,1425,1442,1661,1674,1755,1990,2231,2313,2494,2670,2867,3101,3339,3479,3795,4194,4629,4692,10.9
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Alabama,18,21,22,23,28,32,34,40,67,68,75,71,77,87,120,137,147,175,203,215,228,244,259,276,295,317,353,392,455,462,11.9
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,Alaska,1,1,1,1,2,2,2,2,2,3,4,4,6,9,12,10,10,12,15,18,20,22,24,28,32,35,37,42,48,48,16.3
4,Medicare/Other Professional Services (Millions of Dollars),State,6,Southwest,Arizona,22,26,32,44,55,58,56,62,65,118,196,154,150,165,204,233,248,276,319,340,380,403,427,445,480,509,583,658,701,729,12.9
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Arkansas,11,13,14,16,17,18,20,22,26,35,46,46,55,67,77,84,93,107,115,123,133,144,151,157,176,189,204,229,267,265,11.5
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,California,182,199,244,342,544,714,796,1179,925,763,795,941,1066,1061,1248,1240,1279,1470,1660,1698,1822,1935,2064,2229,2404,2479,2696,2965,3291,3341,10.5
4,Medicare/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,10,12,14,20,27,31,31,38,51,60,80,102,111,113,136,140,143,153,177,181,196,220,235,261,283,300,340,382,426,442,13.9
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Connecticut,23,27,31,34,39,41,43,45,48,66,86,87,98,116,133,134,142,158,174,186,203,207,218,238,255,266,278,307,340,341,9.8
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,Delaware,3,4,4,5,5,6,6,7,9,12,16,18,21,27,30,32,35,40,44,47,51,57,61,69,75,80,89,101,112,111,13.4
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,District of Columbia,2,4,4,5,5,6,5,5,5,7,9,9,9,10,11,12,11,13,14,14,15,16,18,20,23,25,26,30,37,38,9.8
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Florida,151,193,234,294,355,407,424,565,646,584,620,613,658,731,887,967,1015,1155,1319,1381,1494,1587,1691,1769,1938,2009,2151,2360,2663,2761,10.5
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Georgia,22,27,30,33,40,45,48,51,58,67,77,87,99,116,146,172,203,241,278,304,342,386,457,475,535,573,638,697,799,821,13.3
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,Hawaii,4,4,5,8,10,12,11,13,12,17,27,30,31,31,33,34,35,42,48,51,55,60,65,71,76,82,84,93,102,106,12.4
4,Medicare/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,4,5,5,6,7,8,9,12,13,17,24,25,30,34,40,42,45,51,57,60,64,68,76,81,88,94,104,120,135,137,13.3
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Illinois,54,63,72,81,98,110,113,129,119,157,201,207,233,284,324,368,376,415,451,479,520,579,616,673,721,773,844,920,1021,999,10.6
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Indiana,14,19,21,26,31,33,35,40,45,60,80,89,107,123,137,151,158,176,194,212,232,255,289,313,342,370,388,438,502,527,13.2
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Iowa,18,21,23,26,30,32,35,39,44,54,66,71,81,94,99,102,104,111,117,124,132,143,153,166,181,191,205,226,247,246,9.5
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Kansas,15,17,19,21,25,26,33,31,36,49,62,64,69,83,92,100,100,105,111,120,128,138,146,156,168,177,185,206,232,230,9.9
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Kentucky,12,15,17,19,22,23,25,28,30,41,57,66,75,88,106,114,126,143,154,169,188,208,239,255,277,298,319,347,386,393,12.8
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Louisiana,17,17,19,21,27,37,48,84,121,154,211,157,161,86,107,124,137,157,178,187,198,210,220,231,265,279,297,333,375,393,11.4
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Maine,7,9,10,11,13,13,15,17,15,18,21,28,36,44,47,51,52,58,65,68,74,81,90,98,101,105,113,122,132,135,10.5
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,Maryland,21,22,25,29,35,41,42,47,42,68,80,89,101,122,140,149,154,173,193,204,222,247,269,300,324,347,377,419,475,479,11.4
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Massachusetts,41,54,65,71,85,91,95,109,116,117,136,173,189,217,242,273,292,315,346,356,380,403,427,464,488,509,539,583,640,644,9.9
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Michigan,72,87,92,98,108,116,128,149,142,173,216,204,242,304,332,354,398,451,497,495,542,587,608,653,685,699,785,861,943,937,9.2
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Minnesota,22,26,28,34,41,44,43,47,49,70,97,103,117,133,138,155,165,179,188,194,207,224,242,257,265,271,304,330,401,402,10.5
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Mississippi,6,8,9,10,12,13,15,17,18,23,30,33,39,47,51,62,73,86,95,104,113,125,135,148,165,180,183,202,227,227,13.1
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Missouri,22,26,30,36,42,47,49,62,76,90,114,119,128,150,163,178,198,225,244,258,279,307,330,345,378,400,432,461,520,526,11.6
4,Medicare/Other Professional Services (Millions of Dollars),State,7,Rocky Mountains,Montana,3,3,4,5,5,6,6,7,9,12,15,18,21,27,29,30,33,34,36,38,41,44,48,53,58,62,70,75,85,84,12.5
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Nebraska,8,9,10,12,14,14,16,18,20,27,35,37,41,48,52,55,58,64,68,73,78,86,92,101,110,115,126,140,152,149,10.8
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,Nevada,4,5,7,11,16,20,20,25,32,41,62,61,57,63,67,74,87,87,89,100,114,128,153,163,176,196,219,237,257,261,15.8
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,New Hampshire,4,5,6,7,7,8,8,8,10,12,15,20,27,34,36,38,42,46,51,56,59,66,73,79,82,87,93,102,113,112,12.4
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,New Jersey,51,65,72,85,98,110,116,130,141,166,206,220,224,273,311,334,375,419,456,482,515,548,574,599,619,662,729,798,887,845,10.2
4,Medicare/Other Professional Services (Millions of Dollars),State,6,Southwest,New Mexico,6,6,8,10,12,13,14,18,15,20,27,29,33,42,51,58,61,68,76,82,90,96,100,107,118,124,135,151,167,168,12.5
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,New York,131,158,175,210,255,294,317,379,329,545,830,794,845,880,930,924,969,1070,1166,1242,1314,1342,1348,1432,1473,1521,1669,1802,1975,1902,9.7
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,North Carolina,25,30,33,38,46,51,52,56,65,90,119,131,157,190,217,241,275,320,350,378,411,453,505,561,631,679,740,824,941,966,13.5
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,North Dakota,4,5,5,6,7,7,7,8,10,12,15,16,19,22,22,25,22,24,24,26,26,28,30,33,35,35,37,40,44,46,9.1
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Ohio,59,68,75,87,101,110,118,140,139,177,229,222,265,281,317,352,384,461,495,512,541,580,634,679,720,731,804,897,1000,1031,10.4
4,Medicare/Other Professional Services (Millions of Dollars),State,6,Southwest,Oklahoma,13,15,15,17,22,30,43,81,115,79,55,59,62,70,88,101,101,115,131,141,148,162,172,189,203,220,247,280,315,317,11.8
4,Medicare/Other Professional Services (Millions of Dollars),State,8,Far West,Oregon,15,17,19,28,37,43,42,50,29,54,89,95,103,101,113,124,134,154,170,180,193,204,216,234,248,262,288,325,352,354,11.5
