location_id,location_name,race_group,year_id,val,lower,upper
539,Kansas,Non-Hispanic Black,2003,37.9482321,16.4288315,84.83314108
539,Kansas,Non-Hispanic Black,2004,42.83213799,19.31502988,87.85326025
539,Kansas,Non-Hispanic Black,2005,45.59750322,24.26151017,79.25312146
539,Kansas,Non-Hispanic Black,2006,45.92694054,24.66246403,81.87468692
539,Kansas,Non-Hispanic Black,2007,44.7828819,26.12919806,73.89448153
539,Kansas,Non-Hispanic Black,2008,43.13193474,27.10087979,66.83452238
539,Kansas,Non-Hispanic Black,2009,43.17648749,24.67874154,71.45791054
539,Kansas,Non-Hispanic Black,2010,45.15950792,24.8496708,76.6796665
539,Kansas,Non-Hispanic Black,2011,48.42157689,24.74497495,92.45274837
539,Kansas,Non-Hispanic Black,2012,52.65228204,24.65516024,110.1133531
539,Kansas,Non-Hispanic Black,2013,58.37805516,30.19993638,112.9572521
539,Kansas,Non-Hispanic Black,2014,64.58831999,34.41084035,122.3595629
539,Kansas,Non-Hispanic Black,2015,67.29897224,38.24671043,121.7106117
539,Kansas,Non-Hispanic Black,2016,65.86872193,39.93377293,111.2424777
539,Kansas,Non-Hispanic Black,2017,65.06708044,36.78859068,112.6989604
539,Kansas,Non-Hispanic Black,2018,73.98442796,41.60278792,122.8173568
539,Kansas,Non-Hispanic Black,2019,91.83357642,35.72132992,216.0924177
539,Kansas,Non-Hispanic White,1999,11.37097557,7.364954633,15.63785415
539,Kansas,Non-Hispanic White,2000,8.999823433,5.694288605,13.50675169
539,Kansas,Non-Hispanic White,2001,7.832080278,4.689568826,12.6100315
539,Kansas,Non-Hispanic White,2002,7.442919976,4.427240692,11.62375097
539,Kansas,Non-Hispanic White,2003,7.662962963,3.913079527,13.98893271
539,Kansas,Non-Hispanic White,2004,9.397933392,4.728823784,17.20465345
539,Kansas,Non-Hispanic White,2005,13.85439204,8.633954112,22.15666522
539,Kansas,Non-Hispanic White,2006,19.44281707,12.82779088,29.02273604
539,Kansas,Non-Hispanic White,2007,24.36599409,16.93697466,33.56283995
539,Kansas,Non-Hispanic White,2008,27.38777077,20.24247605,36.17211116
539,Kansas,Non-Hispanic White,2009,29.27780536,20.83211818,40.88060981
539,Kansas,Non-Hispanic White,2010,30.53473881,22.44753379,40.91857852
539,Kansas,Non-Hispanic White,2011,30.52319564,21.25493089,42.43279483
539,Kansas,Non-Hispanic White,2012,29.5093604,19.9208378,41.64005108
539,Kansas,Non-Hispanic White,2013,28.19901742,20.51188284,37.62684021
539,Kansas,Non-Hispanic White,2014,26.94650222,19.21785018,36.70090204
539,Kansas,Non-Hispanic White,2015,26.0525467,18.22866119,35.65370457
539,Kansas,Non-Hispanic White,2016,25.51825835,19.03939144,33.53659324
539,Kansas,Non-Hispanic White,2017,25.90234984,18.64129546,35.77423151
539,Kansas,Non-Hispanic White,2018,28.5713597,21.34860705,37.18485293
539,Kansas,Non-Hispanic White,2019,33.34775988,22.25401054,49.45603717
540,Kentucky,Hispanic and any race,1999,7.528055398,3.109545022,17.78900305
540,Kentucky,Hispanic and any race,2000,7.366253066,2.520355167,20.62929006
540,Kentucky,Hispanic and any race,2001,7.18288476,2.088878448,23.25089819
540,Kentucky,Hispanic and any race,2002,7.286145567,2.162463294,23.1051091
540,Kentucky,Hispanic and any race,2003,7.47971219,2.080413611,25.30890849
540,Kentucky,Hispanic and any race,2004,7.605435196,2.241601957,23.02113518
540,Kentucky,Hispanic and any race,2005,7.592437404,2.403277256,20.95544199
540,Kentucky,Hispanic and any race,2006,7.587650012,2.625271176,19.81412869
540,Kentucky,Hispanic and any race,2007,7.824716424,2.84505436,20.03732879
540,Kentucky,Hispanic and any race,2008,8.381846521,2.902337827,20.27438597
540,Kentucky,Hispanic and any race,2009,8.937911493,3.019950266,22.44084994
540,Kentucky,Hispanic and any race,2010,9.225780436,3.567014511,21.58347325
540,Kentucky,Hispanic and any race,2011,9.167691884,3.250144352,22.99818173
540,Kentucky,Hispanic and any race,2012,9.850176076,3.312282977,25.74709045
540,Kentucky,Hispanic and any race,2013,11.60802448,4.484653392,27.80414665
540,Kentucky,Hispanic and any race,2014,13.93685564,5.852077988,30.23089035
540,Kentucky,Hispanic and any race,2015,14.63732744,5.937029483,32.05938161
540,Kentucky,Hispanic and any race,2016,13.84490921,5.491324124,32.47443976
540,Kentucky,Hispanic and any race,2017,12.79371447,4.56189979,34.74801271
540,Kentucky,Hispanic and any race,2018,12.31166582,4.877399227,28.81345167
540,Kentucky,Hispanic and any race,2019,11.27399758,3.76354811,28.99902101
540,Kentucky,Non-Hispanic American Indian and Alaska Native,1999,2.331932138,0.166016087,24.33914437
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2000,2.602295611,0.084506523,49.43518792
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2001,2.241732065,0.044299487,62.02165951
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2002,2.347999109,0.069341327,51.89521436
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2003,3.111535076,0.091540982,54.27101048
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2004,4.186347402,0.1245965,66.18558354
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2005,4.848737765,0.172756681,74.31890367
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2006,5.141926949,0.173414452,94.11422507
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2007,5.718531343,0.220078622,87.54245496
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2008,6.997243108,0.323137128,97.94311593
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2009,8.193691909,0.369672044,100.7011544
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2010,8.783147494,0.462250971,104.2218578
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2011,8.661871978,0.402814392,107.870823
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2012,8.816803188,0.369887105,127.9104522
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2013,9.335300003,0.471344854,123.85138070000001
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2014,9.957519082,0.49373629,153.0468503
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2015,10.2646171,0.452642928,143.1437785
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2016,10.17417799,0.452067275,152.1095764
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2017,9.364730927,0.341364845,149.7472369
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2018,8.462663719,0.386692664,116.7246844
540,Kentucky,Non-Hispanic American Indian and Alaska Native,2019,8.381611974,0.246337057,153.2913078
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",1999,16.23043779,5.141446659,42.51825912
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2000,17.50546577,3.589016104,61.02263412
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2001,16.03777605,2.172180049,69.99341526
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2002,13.55615228,2.63906089,51.55917612
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2003,11.70719952,2.287361593,45.65598934
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2004,11.07837749,2.155194148,42.24094012
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2005,11.23733886,2.634844596,36.42805977
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2006,11.65192207,2.31896109,41.81555541
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2007,12.61995213,2.976779302,41.93611334
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2008,14.0472112,3.87292445,41.29162219
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2009,16.03255803,4.490414989,47.99122095
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2010,19.3673451,6.057070518,53.5369437
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2011,24.37413271,6.654330051,71.43577556
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2012,28.34830079,7.201685316,88.37092983
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2013,29.64033774,8.720396878,78.97094127
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2014,28.6148471,8.795755764,83.61092698
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2015,29.88438619,9.121055515,93.70952638
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2016,34.68051622,12.32638965,91.90232337
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2017,42.43673733,14.30885851,107.0953067
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2018,50.28091671,20.23522073,110.2783758
540,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2019,55.94405318,14.29924262,171.1156745
540,Kentucky,Non-Hispanic Black,1999,36.01303997,24.83306922,51.59497113
540,Kentucky,Non-Hispanic Black,2000,34.34302856,21.53179423,52.52191588
540,Kentucky,Non-Hispanic Black,2001,36.20644003,20.67426204,60.02352531
540,Kentucky,Non-Hispanic Black,2002,41.95850047,27.33906689,62.26102908
540,Kentucky,Non-Hispanic Black,2003,47.67740793,30.39562823,71.29672443
540,Kentucky,Non-Hispanic Black,2004,50.09592617,30.99742605,76.05131968
540,Kentucky,Non-Hispanic Black,2005,48.39512569,29.69853622,76.13655879
540,Kentucky,Non-Hispanic Black,2006,45.03373527,26.4027591,71.79799158
540,Kentucky,Non-Hispanic Black,2007,42.31788135,26.22061678,65.69316949
540,Kentucky,Non-Hispanic Black,2008,41.17253049,26.868443,62.56360266
540,Kentucky,Non-Hispanic Black,2009,42.93029531,27.9195861,67.9198151
540,Kentucky,Non-Hispanic Black,2010,47.42738395,32.06376672,70.97422023
540,Kentucky,Non-Hispanic Black,2011,53.31866189,35.78787523,77.79881794
540,Kentucky,Non-Hispanic Black,2012,58.60790627,37.38796559,89.74735699
540,Kentucky,Non-Hispanic Black,2013,63.55678187,42.33426,94.1738106
540,Kentucky,Non-Hispanic Black,2014,67.8229649,43.33151807,105.97543
540,Kentucky,Non-Hispanic Black,2015,70.75263398,44.00175844,114.8729366
540,Kentucky,Non-Hispanic Black,2016,72.59684212,46.09355777,115.6643983
540,Kentucky,Non-Hispanic Black,2017,73.72297822,43.82142899,125.5136545
540,Kentucky,Non-Hispanic Black,2018,75.24759178,47.70511686,117.9247976
540,Kentucky,Non-Hispanic Black,2019,75.02502898,48.42473918,116.3688384
540,Kentucky,Non-Hispanic White,1999,11.90941421,8.780064089,16.03837084
540,Kentucky,Non-Hispanic White,2000,9.375730596,6.671475102,12.52095049
540,Kentucky,Non-Hispanic White,2001,9.126235308,6.127885322,12.83574498
540,Kentucky,Non-Hispanic White,2002,10.72927445,7.919379913,13.82208336
540,Kentucky,Non-Hispanic White,2003,13.02503406,9.539695144,17.15049555
540,Kentucky,Non-Hispanic White,2004,15.33617732,11.48606422,20.19142881
540,Kentucky,Non-Hispanic White,2005,17.70916828,13.74266029,22.805889
540,Kentucky,Non-Hispanic White,2006,19.82858867,14.6420816,26.0233019
540,Kentucky,Non-Hispanic White,2007,21.57723878,16.29648272,28.31832489
540,Kentucky,Non-Hispanic White,2008,22.8766894,16.04620623,30.52597412
540,Kentucky,Non-Hispanic White,2009,23.88620833,15.80223278,33.99488609
540,Kentucky,Non-Hispanic White,2010,24.34433831,17.16412794,33.1956244
540,Kentucky,Non-Hispanic White,2011,23.91026034,16.20584611,34.49557026
540,Kentucky,Non-Hispanic White,2012,24.30267435,15.49615454,37.63805907
540,Kentucky,Non-Hispanic White,2013,26.30442931,17.34549476,39.34706417
540,Kentucky,Non-Hispanic White,2014,30.09100384,20.33067572,42.99084453
540,Kentucky,Non-Hispanic White,2015,35.47090942,24.2883305,50.78818647
540,Kentucky,Non-Hispanic White,2016,42.82834794,32.57627391,55.58376881
540,Kentucky,Non-Hispanic White,2017,49.09978847,37.38948005,63.61773757
540,Kentucky,Non-Hispanic White,2018,49.51891781,39.28322525,62.00315756
540,Kentucky,Non-Hispanic White,2019,43.52934607,33.18091176,56.26389884
541,Louisiana,Hispanic and any race,1999,18.09738585,9.137872838,35.26486811
541,Louisiana,Hispanic and any race,2000,20.0596827,9.349295902,44.63788924
541,Louisiana,Hispanic and any race,2001,21.49934551,8.216006086,53.73061596
541,Louisiana,Hispanic and any race,2002,22.22731018,9.167621493,53.60635643
541,Louisiana,Hispanic and any race,2003,22.05614017,8.55773452,55.71479235
541,Louisiana,Hispanic and any race,2004,21.04831762,8.755259581,51.25877124
541,Louisiana,Hispanic and any race,2005,18.98412166,8.883276527,43.42117843
541,Louisiana,Hispanic and any race,2006,16.2758156,7.255223377,38.29860836
541,Louisiana,Hispanic and any race,2007,14.1366548,6.586554947,30.40429861
541,Louisiana,Hispanic and any race,2008,13.13329287,6.134275589,28.3305637
541,Louisiana,Hispanic and any race,2009,13.01834671,5.72538235,29.95718764
541,Louisiana,Hispanic and any race,2010,13.19104806,6.141640106,27.85649844
541,Louisiana,Hispanic and any race,2011,13.36128139,5.766757944,28.8964299
541,Louisiana,Hispanic and any race,2012,15.4442776,6.433886363,36.13519316
541,Louisiana,Hispanic and any race,2013,20.90626533,9.812087386,43.90214496
541,Louisiana,Hispanic and any race,2014,29.62237815,14.15179039,65.60246866
541,Louisiana,Hispanic and any race,2015,33.21492287,15.14831861,71.36478754
541,Louisiana,Hispanic and any race,2016,30.12499842,15.41220295,60.0252332
541,Louisiana,Hispanic and any race,2017,25.15117941,12.45661784,50.54637382
541,Louisiana,Hispanic and any race,2018,22.14576294,12.19238167,39.14750858
541,Louisiana,Hispanic and any race,2019,18.53635788,7.914733727,41.51377752
541,Louisiana,Non-Hispanic American Indian and Alaska Native,1999,25.55729124,6.083317027,80.26138497
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2000,15.49238155,1.551568091,89.45052982
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2001,12.80642938,0.752717805,96.32107821
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2002,14.8942118,1.498503964,72.36890047
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2003,18.50118739,2.026806646,76.64532897
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2004,20.50536525,2.704810819,92.56233835
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2005,19.22215994,2.998684714,83.91039579
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2006,17.79099423,2.396391101,85.95316298
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2007,18.76462084,2.999898934,75.17040396
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2008,23.52826396,5.019261448,83.21486696
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2009,30.67808642,5.59012301,107.2905507
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2010,39.11350874,8.324151937,120.1062963
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2011,47.93274874,10.0816199,158.935913
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2012,62.47542263,11.18077725,217.6709885
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2013,87.28219731,20.181894110000002,236.3408479
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2014,121.9909452,32.11097184,303.649535
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2015,150.0017554,41.90715175,387.6563616
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2016,165.9977703,53.48930512,387.322427
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2017,154.0790159,37.04663136,429.4288867
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2018,106.0344363,23.22729846,309.8852891
541,Louisiana,Non-Hispanic American Indian and Alaska Native,2019,52.9248469,5.539389611,269.0843907
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",1999,11.06320541,3.321188197,29.88342899
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2000,11.54122447,2.250898926,43.10923662
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2001,10.96422067,1.479679209,45.4822422
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2002,9.987785504,1.861473482,36.72186335
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2003,9.170243654,1.693452544,38.90533694
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2004,8.896076972,1.717313833,34.05958473
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2005,8.921418476,2.090613202,31.02187039
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2006,9.343665331,2.038985186,35.75766133
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2007,10.75737257,2.650445504,37.57719302
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2008,13.39822294,3.445624117,42.56205773
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2009,16.74134562,3.968889569,60.18574627
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2010,21.29178019,5.731417914,71.41879843
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2011,26.9251087,7.06946367,82.26299939
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2012,28.99590103,7.443499017,97.80752801
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2013,25.64167971,8.00874753,75.21603268
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2014,19.55209091,5.759813943,53.79577175
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2015,16.35154843,4.828875989,47.10441666
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2016,15.7892501,5.267244634,43.51193322
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2017,18.16627507,4.774218974,57.07263296
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2018,24.5760246,7.026674372,70.72827574
541,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2019,35.18859283,6.343085241,133.9204006
541,Louisiana,Non-Hispanic Black,1999,33.31648333,24.55488277,43.56945941
541,Louisiana,Non-Hispanic Black,2000,25.75044517,18.15446938,34.7363144
541,Louisiana,Non-Hispanic Black,2001,25.24012986,16.92396039,35.83793268
541,Louisiana,Non-Hispanic Black,2002,31.71031472,24.06064751,41.60197923
541,Louisiana,Non-Hispanic Black,2003,40.53877313,30.71347998,52.45982025
541,Louisiana,Non-Hispanic Black,2004,45.88908656,34.58103119,58.72634945
541,Louisiana,Non-Hispanic Black,2005,45.32423273,33.78188604,59.2368907
541,Louisiana,Non-Hispanic Black,2006,39.43117264,27.84636248,52.83107748
541,Louisiana,Non-Hispanic Black,2007,31.19448873,22.31277344,41.00137363
541,Louisiana,Non-Hispanic Black,2008,23.63971776,16.42406993,32.39090891
541,Louisiana,Non-Hispanic Black,2009,22.80677773,14.91793703,33.03123084
541,Louisiana,Non-Hispanic Black,2010,29.36719528,20.23067308,40.58391754
541,Louisiana,Non-Hispanic Black,2011,46.24521491,32.0057048,64.78831831
541,Louisiana,Non-Hispanic Black,2012,67.97833727,47.88331396,98.69574021
541,Louisiana,Non-Hispanic Black,2013,91.63631059,69.73442325,118.8720473
541,Louisiana,Non-Hispanic Black,2014,112.0128792,87.78598335,140.7917999
541,Louisiana,Non-Hispanic Black,2015,120.0020047,91.07209243,155.3050691
541,Louisiana,Non-Hispanic Black,2016,113.3938739,87.18844461,145.819112
541,Louisiana,Non-Hispanic Black,2017,99.00437749,75.15362402,130.5576824
541,Louisiana,Non-Hispanic Black,2018,85.93488293,68.75885391,108.2399493
541,Louisiana,Non-Hispanic Black,2019,71.15699722,52.29401714,93.22205018
541,Louisiana,Non-Hispanic White,1999,10.97801841,7.634034215,15.3513992
541,Louisiana,Non-Hispanic White,2000,9.689697479,6.806149635,13.75033175
541,Louisiana,Non-Hispanic White,2001,10.0610999,6.734127372,14.71750517
541,Louisiana,Non-Hispanic White,2002,12.64933762,8.39583728,18.7971268
541,Louisiana,Non-Hispanic White,2003,15.78535081,9.251877645,25.63691309
541,Louisiana,Non-Hispanic White,2004,17.31237994,10.26661316,28.26185125
541,Louisiana,Non-Hispanic White,2005,16.63399226,10.81091562,24.64557259
541,Louisiana,Non-Hispanic White,2006,15.46061081,10.25254939,22.80353616
541,Louisiana,Non-Hispanic White,2007,14.65366004,10.38105019,20.95743858
541,Louisiana,Non-Hispanic White,2008,14.40104361,10.25204412,20.58842361
541,Louisiana,Non-Hispanic White,2009,15.65673073,10.50864582,23.4325827
541,Louisiana,Non-Hispanic White,2010,18.84065646,13.09266506,26.53004197
541,Louisiana,Non-Hispanic White,2011,23.97190576,16.96588966,33.58405015
541,Louisiana,Non-Hispanic White,2012,30.03291153,20.9118885,42.67740226
541,Louisiana,Non-Hispanic White,2013,37.47793208,27.8037454,49.98619481
541,Louisiana,Non-Hispanic White,2014,45.60315686,34.39258906,58.51612887
541,Louisiana,Non-Hispanic White,2015,50.94347584,39.56990146,64.73043209
541,Louisiana,Non-Hispanic White,2016,52.2321796,40.35376421,67.00350931
541,Louisiana,Non-Hispanic White,2017,48.73246929,33.78592094,70.81444549
541,Louisiana,Non-Hispanic White,2018,41.9116607,29.39902019,59.68461857
541,Louisiana,Non-Hispanic White,2019,32.15905296,22.52869409,46.13024363
542,Maine,Hispanic and any race,1999,2.166825454,0.213684633,19.39197826
542,Maine,Hispanic and any race,2000,2.074503586,0.183867997,20.29104915
542,Maine,Hispanic and any race,2001,2.269640779,0.164533571,28.80707637
542,Maine,Hispanic and any race,2002,2.685125618,0.237682348,29.01741121
542,Maine,Hispanic and any race,2003,3.053892636,0.274050744,31.5729312
542,Maine,Hispanic and any race,2004,3.217826978,0.316304203,30.34400639
542,Maine,Hispanic and any race,2005,3.170213688,0.3222569,28.13006537
542,Maine,Hispanic and any race,2006,3.215294534,0.324832415,27.13480083
542,Maine,Hispanic and any race,2007,3.519246107,0.361700964,29.44016348
542,Maine,Hispanic and any race,2008,4.090779697,0.452444075,35.14258869
542,Maine,Hispanic and any race,2009,4.497743282,0.472056038,35.60471587
542,Maine,Hispanic and any race,2010,4.639432624,0.504049408,37.93510744
542,Maine,Hispanic and any race,2011,4.626646738,0.483458928,38.51845386
542,Maine,Hispanic and any race,2012,4.864050423,0.506470818,43.44998166
542,Maine,Hispanic and any race,2013,5.207131535,0.541809991,46.53844655
542,Maine,Hispanic and any race,2014,5.283081658,0.544916975,46.84414091
542,Maine,Hispanic and any race,2015,4.926468301,0.489228628,40.76634756
542,Maine,Hispanic and any race,2016,4.593918837,0.470451434,37.72065228
542,Maine,Hispanic and any race,2017,4.802805755,0.413035954,40.46169485
542,Maine,Hispanic and any race,2018,5.591136766,0.511776392,50.23453832
542,Maine,Hispanic and any race,2019,5.86763132,0.51873704,64.70153118
542,Maine,Non-Hispanic American Indian and Alaska Native,1999,2.903631827,0.04565924,23.98017715
542,Maine,Non-Hispanic American Indian and Alaska Native,2000,2.14603156,0.004682503,82.21715539
542,Maine,Non-Hispanic American Indian and Alaska Native,2001,1.785795899,0.001135102,184.083657
542,Maine,Non-Hispanic American Indian and Alaska Native,2002,2.952613259,0.005171825,97.93416137
542,Maine,Non-Hispanic American Indian and Alaska Native,2003,3.888106165,0.0076814,82.91378221
542,Maine,Non-Hispanic American Indian and Alaska Native,2004,3.989312456,0.009858098,69.20715194
542,Maine,Non-Hispanic American Indian and Alaska Native,2005,3.804980895,0.019184121,61.31156965
542,Maine,Non-Hispanic American Indian and Alaska Native,2006,3.525514002,0.013797631,84.71689109
542,Maine,Non-Hispanic American Indian and Alaska Native,2007,3.464835758,0.022866076,70.270343
542,Maine,Non-Hispanic American Indian and Alaska Native,2008,3.749401832,0.034905363,64.51111748
542,Maine,Non-Hispanic American Indian and Alaska Native,2009,4.394840784,0.039627302,85.33366146
542,Maine,Non-Hispanic American Indian and Alaska Native,2010,4.991433113,0.090101518,66.44198521
542,Maine,Non-Hispanic American Indian and Alaska Native,2011,4.837426251,0.066905964,64.9368041
542,Maine,Non-Hispanic American Indian and Alaska Native,2012,4.711137693,0.042865311,82.38747567
542,Maine,Non-Hispanic American Indian and Alaska Native,2013,4.760939559,0.078173184,66.29342358
542,Maine,Non-Hispanic American Indian and Alaska Native,2014,4.270368482,0.041891271,72.05108902
542,Maine,Non-Hispanic American Indian and Alaska Native,2015,4.372897392,0.032723211,78.52110748
542,Maine,Non-Hispanic American Indian and Alaska Native,2016,5.033223066,0.034847659,70.86529358
542,Maine,Non-Hispanic American Indian and Alaska Native,2017,4.703145795,0.018927149,92.34674791
542,Maine,Non-Hispanic American Indian and Alaska Native,2018,4.747837519,0.036879685,93.05054453
542,Maine,Non-Hispanic American Indian and Alaska Native,2019,5.951840631,0.009983568,223.0622614
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",1999,0.440477327,0.008304895,21.70227973
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2000,0.373085355,0.003525241,31.15766908
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2001,0.365218103,0.001913804,46.2710423
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2002,0.428351477,0.004712898,43.76783253
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2003,0.548283191,0.007047518,53.1063087
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2004,0.733075318,0.008290735,57.82634727
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2005,0.949649871,0.011700506,68.96292552
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2006,1.086664804,0.012145416,87.64787465
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2007,1.180701715,0.013417783,91.33534187
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2008,1.238750109,0.016890158,70.03190328
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2009,1.239227644,0.016504185,66.32451513
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2010,1.173102284,0.01778133,64.63791652
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2011,1.034738364,0.014924655,63.12639234
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2012,0.93775943,0.01406017,61.44815821
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2013,0.939241356,0.016378127,63.43553899
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2014,1.062774563,0.017317908,69.9204335
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2015,1.23539175,0.020326112,80.31901418
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2016,1.347398364,0.020723548,88.87877095
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2017,1.242174572,0.015444179,100.7276874
542,Maine,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2018,1.014249088,0.011862021,83.80368216
